mois,jour,heure,consommation,prevision_1,prevision_0,fioul,charbon,gaz,nucleaire,eolien,solaire,hydraulique,pompage,bioenergies,echanges_physiques,taux_co2,echanges_angleterre,echanges_espagne,echanges_italie,echanges_suisse,echanges_allemagne_belgique,fioul_tac,fioul_cogen,fioul_autres,gaz_tac,gaz_cogen,gaz_ccg,gaz_autres,hydro_ecluses,hydro_lacs,hydro_turbines,bio_dechets,bio_biomasse,bio_biogaz
1,21,7,79137.5,80062.5,79750,587.5,990,8771.5,52504,1782,-2,8972,-7,1166,8747.0,129.0,1708.0,4200.0,966.0,2420.0,1319.0,48.0,167.0,933.0,8.0,6376.0,10907.0,251.0,7700.0,7326.0,2918.0,1101.0,649.0,583.0
1,21,8,83582.5,83225,83287.5,811,1080,8945,52534.5,1567,5.5,13171.5,-42,1149,8721.0,130.0,-1134.0,4200.0,596.0,2468.0,2890.0,463.0,188.0,945.0,117.0,6445.0,11072.0,256.0,9100.0,10969.0,6274.0,1076.0,642.0,580.0
1,21,9,84333.5,83400,83850,1302,1052,9230.5,52547,1452.5,352,13768.5,-5,1131,7003.0,140.0,-3132.0,4300.0,466.0,2436.0,3544.0,1449.0,188.0,940.0,785.0,6436.0,10982.0,257.0,10452.0,11017.0,6067.0,1060.0,625.0,576.0
1,21,10,84043,83325,83275,1293,1039,9249.5,52528.5,1122.5,1257,13097.5,-10.5,1123.5,6685.0,139.0,-3734.0,4300.0,58.0,2436.0,4066.0,1436.0,188.0,935.0,832.0,6459.0,10950.0,259.0,10527.0,10482.0,5185.0,1060.0,627.0,559.0
1,21,11,82989.5,82950,82650,1271,919.5,9223,52534.5,940.5,2013,11043,-11,1129,7854.0,139.0,1206.0,4200.0,342.0,2016.0,2047.0,1427.0,188.0,902.0,834.0,6495.0,10867.0,250.0,9731.0,9002.0,3353.0,1061.0,643.0,554.0
1,21,12,82364.5,82187.5,82050,795,1002,8910,52660.5,924.5,2442,9368,-11,1149.5,10247.0,131.0,3650.0,4158.0,-496.0,1990.0,2558.0,463.0,186.0,915.0,463.0,6479.0,10626.0,251.0,9171.0,7863.0,1701.0,1058.0,662.0,579.0
1,21,13,81141.5,80850,80662.5,586.5,992,8621.5,53189,1004,2544,8226,-11,1140.5,9701.0,125.0,3600.0,4002.0,-3448.0,604.0,4968.0,44.0,186.0,916.0,8.0,6430.0,10552.0,253.0,8658.0,6645.0,1148.0,1067.0,625.0,589.0
1,21,14,78935,78425,78200,592.5,948,8619,53181,1081,2341.5,7705.5,-11,1138,6680.0,125.0,2686.0,3422.0,-4804.0,-30.0,4940.0,46.0,187.0,926.0,8.0,6346.0,10639.0,247.0,8694.0,5600.0,1117.0,1067.0,616.0,593.0
1,21,15,76662,75612.5,75337.5,596.5,930,8829,53172,1058.5,1822.5,7943,-13,1140.5,2366.0,127.0,2986.0,4300.0,-3960.0,1262.0,-2749.0,46.0,187.0,934.0,7.0,6417.0,10990.0,244.0,8769.0,5793.0,1324.0,1076.0,605.0,600.0
1,21,16,75910.5,74912.5,74587.5,596,972.5,8861,53175,1068,1066,8688,-11,1149.5,690.0,128.0,1976.0,4300.0,-3070.0,2156.0,-4609.0,46.0,187.0,933.0,44.0,6428.0,11003.0,246.0,9048.0,6701.0,1628.0,1082.0,609.0,607.0
1,21,17,77122,77437.5,77300,594,940.5,8850.5,53172,1125.5,264.5,10476,-10.5,1154,1110.0,126.0,1976.0,4200.0,-2428.0,2354.0,-2453.0,46.0,188.0,927.0,90.0,6427.0,10927.0,257.0,9979.0,8466.0,2506.0,1087.0,604.0,617.0
1,21,18,83068,83187.5,83162.5,598.5,1017,8931,53041.5,1260.5,7,13673,-11,1156,6788.0,123.0,2280.0,4200.0,-1236.0,2468.0,2342.0,47.0,187.0,934.0,100.0,6474.0,11027.0,263.0,11356.0,10923.0,5066.0,1086.0,610.0,616.0
1,21,19,86255.5,84362.5,84537.5,593,1095,8955,53084.5,1534,-0.5,15019,-11,1156,9660.0,123.0,2686.0,4200.0,-416.0,2468.0,405.0,46.0,188.0,921.0,100.0,6474.0,11073.0,264.0,11801.0,11492.0,6744.0,1087.0,608.0,617.0
1,21,20,82752.5,80375,80762.5,576.5,904,8882.5,53155.5,1819.5,-1,12440,-11,1155.5,7662.0,121.0,-488.0,4300.0,-828.0,2042.0,4383.0,46.0,188.0,888.0,99.0,6460.0,10941.0,264.0,10885.0,9589.0,4405.0,1092.0,606.0,614.0
1,21,21,78398,76412.5,77087.5,574.5,825,8678,53216,2101,-1,8164.5,-30.5,1145,7452.0,123.0,-2606.0,634.0,-944.0,2154.0,9251.0,45.0,185.0,886.0,58.0,6439.0,10594.0,264.0,9464.0,5799.0,1065.0,1086.0,592.0,612.0
1,21,22,75824.5,74875,75750,572,807.5,8261,53054.5,2479.5,-1,6621.5,-706.5,1160,7154.0,123.0,-48.0,298.0,-2334.0,2360.0,9408.0,46.0,186.0,880.0,8.0,6393.0,9874.0,247.0,8842.0,3863.0,538.0,1107.0,597.0,616.0
1,21,23,78046.5,77050,78125,580.5,849.5,8321.5,52625,2926.5,-1,7418,-329,1163,8986.0,122.0,-48.0,-670.0,-736.0,2396.0,10363.0,46.0,188.0,895.0,8.0,6392.0,10012.0,232.0,8557.0,5088.0,1192.0,1100.0,617.0,608.0
1,22,0,76627,75212.5,74925,577,819.5,8284.5,52570,3565.5,-1,6434,-328,1163,7086.0,122.0,2988.0,-3460.0,-2670.0,-836.0,10157.0,46.0,186.0,889.0,8.0,6327.0,9996.0,239.0,8188.0,4426.0,255.0,1099.0,617.0,610.0
1,22,1,73433.5,73312.5,73012.5,583,849,8236,52437,4291.5,-1,5073.5,-927.5,1180.5,3423.0,126.0,1298.0,-1482.0,-4162.0,-1880.0,10186.0,46.0,186.0,903.0,8.0,6258.0,9953.0,253.0,7681.0,2467.0,-1.0,1124.0,625.0,612.0
1,22,2,72767,72287.5,72062.5,585.5,882,8300,52438.5,4691,-1,4884,-1377,1182.5,2364.0,127.0,-526.0,1892.0,-4162.0,-3602.0,8858.0,46.0,186.0,910.0,8.0,6244.0,10100.0,249.0,7278.0,2491.0,0.0,1129.0,624.0,612.0
1,22,3,70230,69512.5,69125,584.5,768.5,7484.5,52497,4999,-1,4724,-2258,1176.5,512.0,119.0,-670.0,1440.0,-4162.0,-3860.0,7637.0,46.0,186.0,908.0,8.0,6198.0,8516.0,248.0,6748.0,2701.0,0.0,1119.0,623.0,611.0
1,22,4,68885.5,68600,68362.5,587.5,768.5,7490.5,52527,5282,-1,4492,-2896,1174,-1080.0,119.0,-622.0,970.0,-4162.0,-4268.0,6686.0,44.0,185.0,913.0,8.0,6151.0,8581.0,241.0,6417.0,2569.0,0.0,1112.0,627.0,610.0
1,22,5,70275,71025,70562.5,590,787.5,8039,52518,5492.5,-1,4617.5,-2887.5,1165.5,-91.0,124.0,120.0,3714.0,-4162.0,-4786.0,6678.0,44.0,186.0,918.0,8.0,6161.0,9665.0,244.0,6289.0,2946.0,0.0,1108.0,614.0,609.0
1,22,6,75184.5,76725,75862.5,583,965,8266.5,52490.5,5572.5,-1,5254,-1093,1153,3989.0,126.0,3610.0,3268.0,-4162.0,-3480.0,8348.0,44.0,186.0,904.0,8.0,6225.0,10066.0,236.0,6888.0,3621.0,0.0,1102.0,597.0,607.0
1,22,7,82157.5,84050,82487.5,590,1125.5,8562.5,52611.5,5752.5,-1,7803,-88,1149.5,9306.0,126.0,4000.0,4200.0,-1152.0,2334.0,3308.0,45.0,188.0,912.0,8.0,6280.0,10599.0,239.0,7890.0,6125.0,1591.0,1097.0,598.0,604.0
1,22,8,85468,86850,84900,588.5,1237,8712.5,52845.5,5768.5,10.5,10262,-5.5,1140,9817.0,125.0,3392.0,4200.0,-2042.0,2450.0,2410.0,45.0,188.0,909.0,8.0,6360.0,10815.0,242.0,9342.0,7915.0,3267.0,1073.0,599.0,608.0
1,22,9,85820,86350,85125,586,1243,8654.5,53290,5327.5,390,10704.5,-5,1158.5,8941.0,123.0,3192.0,4300.0,-3448.0,2248.0,3826.0,44.0,188.0,901.0,8.0,6315.0,10734.0,252.0,9993.0,8292.0,3125.0,1094.0,613.0,609.0
1,22,10,85735,85225,84900,583.5,1253.5,8672,53461,4700.5,1182,10107.5,-5,1147.5,9266.0,124.0,3700.0,4274.0,-2548.0,936.0,3495.0,44.0,188.0,897.0,43.0,6302.0,10754.0,244.0,9586.0,7879.0,2750.0,1076.0,614.0,604.0
1,22,11,85369,84450,84500,592,1286.5,8748,53462.5,4108.5,1855,9653,-5.5,1140,9058.0,126.0,3850.0,4200.0,-2046.0,1260.0,2298.0,45.0,188.0,914.0,89.0,6377.0,10796.0,236.0,9442.0,8394.0,1470.0,1078.0,595.0,607.0
1,22,12,85196.5,83625,84300,592,1304.5,8819,53538.5,3688.5,2189.5,9001.5,-6,1158,9821.0,128.0,3850.0,4300.0,286.0,1410.0,2575.0,44.0,187.0,916.0,94.0,6431.0,10880.0,234.0,9322.0,7516.0,1164.0,1084.0,614.0,618.0
1,22,13,83866,82087.5,82875,581.5,1235,8772.5,53585,3178,2260.5,8676,-6,1157,8853.0,127.0,2760.0,4300.0,102.0,480.0,2554.0,44.0,186.0,892.0,94.0,6458.0,10753.0,240.0,8819.0,7236.0,1298.0,1080.0,614.0,620.0
1,22,14,81806,79412.5,81000,589.5,1304,8812,53544.5,2639,2168.5,8037,-6,1147.5,7139.0,131.0,2450.0,4300.0,-2260.0,734.0,1812.0,44.0,184.0,912.0,94.0,6466.0,10828.0,236.0,8648.0,6298.0,1130.0,1065.0,610.0,619.0
1,22,15,79542,77025,78387.5,580,1245.5,8715.5,53395,2267,1527.5,7778,-6,1147.5,5782.0,131.0,1668.0,4300.0,-3414.0,2266.0,1841.0,44.0,185.0,894.0,94.0,6424.0,10678.0,236.0,8742.0,5886.0,929.0,1065.0,614.0,616.0
1,22,16,78608,76212.5,77825,577.5,1253,8780.5,53690.5,2129.5,667,8056,-6,1145.5,4630.0,132.0,-410.0,4300.0,-3014.0,2436.0,1304.0,44.0,185.0,889.0,94.0,6534.0,10695.0,237.0,9001.0,6161.0,949.0,1065.0,607.0,619.0
1,22,17,79635,78825,79637.5,584,1266,8817,53845,2229.5,110,9753,-5.5,1155.5,3760.0,131.0,-3990.0,4200.0,-2378.0,1978.0,5464.0,44.0,186.0,902.0,94.0,6566.0,10731.0,243.0,9693.0,7753.0,2061.0,1078.0,601.0,632.0
1,22,18,84429.5,84237.5,85025,594.5,1335.5,8891,53921,2440,-1,12158,-4.5,1156.5,7877.0,129.0,-3356.0,4200.0,218.0,2404.0,7202.0,44.0,186.0,919.0,88.0,6566.0,10877.0,250.0,11154.0,9582.0,3580.0,1080.0,596.0,637.0
1,22,19,86707,85600,86487.5,586.5,1250.5,8845,53923,3050,-1.5,12817,-5,1158.5,10165.0,125.0,-2872.0,4200.0,1808.0,2468.0,6131.0,46.0,186.0,902.0,81.0,6476.0,10879.0,254.0,11710.0,10590.0,3336.0,1091.0,585.0,640.0
1,22,20,82479.5,81837.5,82200,578,1123,8785,53924,3507,-2,9787,-5.5,1160,7245.0,125.0,-3896.0,4062.0,1880.0,2276.0,3776.0,44.0,186.0,882.0,45.0,6387.0,10881.0,257.0,10425.0,7719.0,1430.0,1086.0,597.0,638.0
1,22,21,77662,77387.5,77862.5,585,1117,8052.5,53898,3578.5,-2,6962.5,-656,1162.5,5927.0,126.0,-2384.0,3164.0,-1648.0,944.0,4976.0,45.0,184.0,898.0,8.0,6393.0,9436.0,268.0,9183.0,4424.0,318.0,1088.0,596.0,641.0
1,22,22,75254,75537.5,76400,581,1146,7882,53940,3463,-2,5604.5,-445.5,1156,3855.0,126.0,-2284.0,2958.0,-2898.0,30.0,7214.0,44.0,184.0,897.0,8.0,6391.0,9105.0,260.0,8107.0,2904.0,199.0,1096.0,579.0,638.0
1,22,23,77041,77675,78187.5,575,1195.5,8245.5,53861.5,3263,-2,6595.5,-416.5,1162,5123.0,129.0,-2684.0,4200.0,-1408.0,-1584.0,8505.0,44.0,184.0,886.0,8.0,6401.0,9815.0,267.0,7891.0,3727.0,1573.0,1099.0,587.0,637.0
1,23,0,75379.5,74750,73737.5,585,1173,8195,53996,2924,-2,5854.5,-806,1178,4563.0,131.0,-1176.0,4200.0,-4210.0,-3244.0,9278.0,44.0,185.0,903.0,8.0,6343.0,9770.0,270.0,7748.0,3752.0,208.0,1124.0,597.0,634.0
1,23,1,71853.5,72787.5,71587.5,592.5,1117.5,7470,54244.5,2714,-2,4989,-2081.5,1194,3232.0,128.0,-3574.0,6600.0,-4210.0,-4152.0,9331.0,44.0,186.0,920.0,8.0,6269.0,8396.0,267.0,7306.0,2673.0,0.0,1141.0,615.0,632.0
1,23,2,71192.5,71912.5,70400,596.5,1109.5,7452.5,54176,2781.5,-2,4992,-2138.5,1204.5,2041.0,127.0,-4000.0,6600.0,-4210.0,-4628.0,7752.0,44.0,185.0,927.0,8.0,6294.0,8346.0,257.0,6968.0,3016.0,0.0,1144.0,629.0,635.0
1,23,3,68539,68812.5,67487.5,597,1157,7454.5,54213.5,3002,-2,4404.5,-2802.5,1207.5,-1386.0,131.0,-4000.0,5946.0,-4210.0,-4708.0,4858.0,44.0,186.0,929.0,8.0,6264.0,8380.0,257.0,6817.0,1992.0,0.0,1155.0,628.0,631.0
1,23,4,66931.5,67612.5,66300,581.5,1145,7444,54222.5,2926.5,-1.5,4129,-2838.5,1205.5,-3765.0,131.0,-4000.0,6600.0,-4210.0,-4926.0,3020.0,45.0,186.0,893.0,8.0,6237.0,8384.0,258.0,6558.0,1701.0,0.0,1144.0,635.0,632.0
1,23,5,68239,69612.5,68400,586.5,1176,7626,54339.5,2729,-1,4262.5,-2832,1201.5,-1697.0,133.0,-3708.0,6600.0,-4210.0,-4506.0,6643.0,46.0,186.0,903.0,8.0,6237.0,8749.0,258.0,6252.0,2274.0,0.0,1153.0,621.0,628.0
1,23,6,72835,74337.5,73375,575.5,1229,8244.5,54337,2794.5,-1,5308,-1715.5,1196,1733.0,135.0,1990.0,4400.0,-4210.0,-1364.0,3295.0,46.0,186.0,885.0,8.0,6350.0,9873.0,258.0,6720.0,3897.0,0.0,1137.0,629.0,626.0
1,23,7,78608,80500,78912.5,584,1271.5,8644,54398.5,2798.5,-1,7351.5,-24.5,1196,4779.0,133.0,3900.0,4200.0,-1566.0,1508.0,25.0,46.0,186.0,900.0,321.0,6405.0,10305.0,258.0,7990.0,5896.0,817.0,1137.0,627.0,630.0
1,23,8,82196,83662.5,81937.5,582.5,1272.5,8983,54405,2783.5,3,10057,-5.5,1191,5847.0,131.0,1772.0,4200.0,-3152.0,2468.0,171.0,47.0,184.0,899.0,633.0,6453.0,10624.0,256.0,9449.0,8726.0,1939.0,1124.0,630.0,628.0
1,23,9,83460,84187.5,82887.5,580,1253.5,9006,54434.5,2788,174,13037.5,-5,1178,2026.0,126.0,2330.0,4300.0,-4514.0,2394.0,-3132.0,46.0,184.0,906.0,683.0,6403.0,10669.0,257.0,10565.0,10939.0,4572.0,1106.0,635.0,615.0
1,23,10,83898.5,83750,83437.5,580.5,1291,8906.5,54540.5,2782,624.5,13707.5,-5,1171.5,600.0,124.0,376.0,4300.0,-3258.0,2396.0,-1620.0,42.0,185.0,921.0,732.0,6390.0,10435.0,256.0,10555.0,10980.0,5881.0,1084.0,646.0,612.0
1,23,11,84244,83750,83862.5,578,1328.5,8664,54534,3048.5,1172,13200,-5,1169.5,1109.0,123.0,150.0,4200.0,-2928.0,2468.0,-2176.0,38.0,186.0,920.0,734.0,6331.0,10006.0,257.0,10103.0,10776.0,5521.0,1103.0,632.0,605.0
1,23,12,84493,83787.5,84000,572.5,1273.5,8668,54531.5,3661.5,1650,12397,-5,1188,1111.0,122.0,40.0,4300.0,-1056.0,2436.0,-2282.0,38.0,186.0,910.0,741.0,6325.0,10010.0,259.0,10008.0,10052.0,4734.0,1116.0,638.0,621.0
1,23,13,83517.5,82800,83112.5,575.5,1291.5,8735,54539.5,4394,1630.5,11046.5,-6,1194.5,232.0,123.0,0.0,4300.0,-1214.0,2436.0,-4753.0,39.0,186.0,914.0,743.0,6333.0,10134.0,259.0,10032.0,9350.0,2710.0,1125.0,646.0,619.0
1,23,14,82182,81287.5,81675,581.5,1289.5,9011,54548.5,5003,1451,10777,-6,1187,-3322.0,125.0,670.0,4300.0,-3740.0,2342.0,-6611.0,40.0,186.0,914.0,744.0,6363.0,10654.0,261.0,10107.0,9069.0,2378.0,1113.0,648.0,613.0
1,23,15,80561,78762.5,79650,582.5,1314.5,9140,54547.5,5017,1199.5,10962.5,-5.5,1170.5,-6735.0,127.0,646.0,4300.0,-4850.0,1366.0,-8426.0,38.0,185.0,915.0,745.0,6400.0,10875.0,260.0,9988.0,9134.0,2803.0,1087.0,651.0,602.0
1,23,16,79905.5,77862.5,79050,588.5,1396,9213.5,54539,4837.5,619.5,11432,-5.5,1173.5,-7777.0,130.0,-2076.0,4300.0,-3824.0,2436.0,-8949.0,39.0,185.0,926.0,746.0,6455.0,10965.0,261.0,10083.0,9245.0,3535.0,1091.0,646.0,611.0
1,23,17,80464,79300,80025,593,1389,9183,54546.5,4649,111.5,12655,-5,1172,-7660.0,128.0,-3888.0,4200.0,-2442.0,2468.0,-6660.0,39.0,189.0,930.0,738.0,6460.0,10906.0,261.0,10608.0,10126.0,4576.0,1089.0,640.0,615.0
1,23,18,85232,84700,84587.5,589,1330,9130,54416,4449.5,-1,15112.5,-5,1169.5,-1919.0,123.0,-4000.0,4200.0,-614.0,2468.0,231.0,38.0,189.0,917.0,741.0,6504.0,10746.0,268.0,11815.0,11833.0,6577.0,1097.0,636.0,607.0
1,23,19,87536.5,86087.5,85525,598,1347,9147.5,54408,4229.5,-1,15770.5,-5,1164.5,1757.0,123.0,-4000.0,4200.0,72.0,2468.0,-494.0,39.0,190.0,929.0,705.0,6519.0,10800.0,272.0,12179.0,12352.0,7009.0,1094.0,636.0,598.0
1,23,20,83447.5,82062.5,81337.5,588,1235.5,8960.5,54306,3854.5,-1,12470.5,-5,1168,1742.0,125.0,-4000.0,4300.0,-326.0,2236.0,1572.0,38.0,189.0,914.0,500.0,6480.0,10670.0,272.0,11001.0,10143.0,3796.0,1086.0,644.0,607.0
1,23,21,78668.5,77812.5,76937.5,589,1206,8685.5,54289.5,3553.5,-1,8425.5,-58,1164.5,1629.0,129.0,-4000.0,4300.0,-3934.0,1402.0,3380.0,38.0,188.0,916.0,172.0,6464.0,10462.0,274.0,9380.0,6827.0,644.0,1084.0,639.0,606.0
1,23,22,76105.5,76612.5,75825,584,1173,8441.5,54256.5,3243.5,-1,7192,-619.5,1178.5,1315.0,130.0,-2350.0,4200.0,-3918.0,1082.0,5513.0,38.0,188.0,906.0,8.0,6389.0,10214.0,274.0,8946.0,4901.0,536.0,1088.0,661.0,607.0
1,23,23,78194,78400,77700,592,1256.5,8424,54326.5,2976,-1,7161.5,-183.5,1180,4924.0,131.0,-814.0,4200.0,-1598.0,-436.0,5805.0,38.0,188.0,922.0,8.0,6392.0,10174.0,273.0,8600.0,4949.0,774.0,1089.0,664.0,606.0
1,24,0,77053.5,75000,75550,590.5,1208.5,8355.5,54254.5,2923,-1,6582,-204.5,1186,4318.0,130.0,0.0,4200.0,-4256.0,-1006.0,4224.0,38.0,188.0,920.0,8.0,6340.0,10108.0,255.0,8016.0,4288.0,859.0,1101.0,669.0,602.0
1,24,1,73992,73312.5,73675,587.5,1160,8247.5,54228.5,2868.5,-1,5431.5,-679,1180,1938.0,132.0,0.0,6600.0,-4256.0,-2426.0,3706.0,38.0,186.0,918.0,8.0,6315.0,9910.0,263.0,7420.0,2787.0,655.0,1097.0,663.0,599.0
1,24,2,73562.5,72275,72662.5,580.5,1229,8342.5,54303,2852,-1,4925,-1017,1183,2334.0,135.0,-1128.0,6600.0,-4256.0,-2614.0,4123.0,38.0,188.0,905.0,8.0,6380.0,10044.0,252.0,7123.0,2728.0,0.0,1105.0,664.0,598.0
1,24,3,70954.5,69262.5,69775,576,1177,8264.5,54163,2691.5,-1,4729,-2080.5,1174,524.0,136.0,-3708.0,6600.0,-4256.0,-3352.0,4606.0,38.0,188.0,894.0,8.0,6336.0,9930.0,254.0,6851.0,2607.0,0.0,1094.0,671.0,582.0
1,24,4,69548,68200,68800,579,1201.5,8288,54236.5,2554.5,-1,4649,-2530.5,1165,-1186.0,138.0,-3108.0,6600.0,-4256.0,-3128.0,2775.0,38.0,188.0,897.0,8.0,6315.0,9996.0,255.0,6690.0,2608.0,0.0,1089.0,661.0,580.0
1,24,5,70800.5,70300,70962.5,581.5,1216,8264,54318,2343,-1,4857.5,-1626.5,1169,-641.0,137.0,1570.0,6600.0,-4256.0,-2578.0,-1204.0,40.0,188.0,902.0,8.0,6332.0,9937.0,251.0,6662.0,3055.0,0.0,1094.0,663.0,581.0
1,24,6,75831.5,75700,76612.5,588,1239.5,8478,54558,2197.5,-0.5,6546.5,-218,1158.5,2568.0,133.0,3392.0,4400.0,-2948.0,-1148.0,1798.0,39.0,188.0,918.0,8.0,6417.0,10281.0,249.0,7187.0,4664.0,1242.0,1080.0,659.0,579.0
1,24,7,82808,82262.5,83187.5,952,1310.5,8972,54561,2035.5,-1,11715.5,-5,1165,4206.0,136.0,3392.0,4200.0,1990.0,1820.0,-6268.0,765.0,188.0,920.0,371.0,6521.0,10797.0,256.0,8549.0,10581.0,4301.0,1090.0,661.0,578.0
1,24,8,86091.5,84700,85725,1311,1308,9203,54595,1892,6,14556.5,-5,1159.5,4133.0,140.0,-568.0,4100.0,1778.0,2378.0,-2125.0,1483.0,188.0,919.0,746.0,6527.0,10878.0,256.0,10334.0,12424.0,6356.0,1083.0,660.0,576.0
1,24,9,86821,84925,86350,1148.5,1284,9152,54644,1752,398,15114.5,-5,1146,4373.0,135.0,-1272.0,4200.0,1426.0,1712.0,-1401.0,1166.0,187.0,913.0,753.0,6496.0,10803.0,252.0,11669.0,12359.0,6203.0,1074.0,650.0,568.0
1,24,10,86638,84887.5,85875,1148.5,1262.5,9239,54689,1646,1387.5,14966.5,-5,1138,2332.0,135.0,-2806.0,4200.0,1990.0,1910.0,-3040.0,1167.0,188.0,914.0,920.0,6468.0,10822.0,268.0,11643.0,12156.0,6135.0,1075.0,638.0,563.0
1,24,11,86206.5,84637.5,85562.5,1031.5,1294.5,9464.5,54905.5,1546,2368,14562.5,-11,1159,-230.0,134.0,-1526.0,4100.0,1990.0,2304.0,-6429.0,944.0,188.0,904.0,1172.0,6460.0,11039.0,258.0,11296.0,11763.0,6066.0,1096.0,659.0,563.0
1,24,12,85762,84000,85237.5,665.5,1296.5,9488,55432.5,1491,2906.5,13901,-11,1167,-1150.0,127.0,-1356.0,4200.0,1990.0,2160.0,-6151.0,212.0,187.0,904.0,1177.0,6501.0,11039.0,258.0,11158.0,11390.0,5254.0,1106.0,659.0,570.0
1,24,13,84841.5,82487.5,84350,577,1237,9453.5,55393.5,1510.5,2996.5,13221.5,-11,1172,-1419.0,126.0,-1530.0,4200.0,1990.0,1172.0,-6458.0,38.0,188.0,902.0,1175.0,6544.0,10929.0,260.0,10930.0,10898.0,4615.0,1111.0,665.0,568.0
1,24,14,83021,80725,82562.5,581,1265.5,9439,55402.5,1561.5,2680,12450.5,-11,1162,-3021.0,127.0,-78.0,4200.0,420.0,1390.0,-9138.0,38.0,187.0,908.0,1175.0,6515.0,10945.0,243.0,10772.0,10179.0,3950.0,1096.0,661.0,568.0
1,24,15,80751,78375,79750,580,1283,9425,55423,1619,2003,12176.5,-11,1175.5,-5846.0,129.0,436.0,4200.0,-66.0,-262.0,-10318.0,38.0,187.0,911.0,1172.0,6487.0,10949.0,243.0,10575.0,9626.0,4152.0,1110.0,662.0,580.0
1,24,16,79978,77737.5,79112.5,591.5,1382,9464,55443,1717.5,1028.5,12704.5,-11,1174.5,-7034.0,132.0,-810.0,4200.0,1574.0,-359.0,-11416.0,40.0,188.0,932.0,1167.0,6540.0,10972.0,248.0,10449.0,10003.0,4958.0,1107.0,655.0,587.0
1,24,17,80643,79625,80662.5,586,1321,9423.5,55405,1943,226,13579,-11,1180.5,-6019.0,130.0,-3760.0,4100.0,1596.0,1014.0,-5327.0,40.0,187.0,919.0,1167.0,6569.0,10864.0,248.0,10804.0,10738.0,5615.0,1118.0,647.0,595.0
1,24,18,85398.5,84850,85400,583.5,1289.5,9299.5,55278,2072.5,-1,14956,-11,1192.5,1477.0,126.0,-3998.0,4100.0,1990.0,1752.0,2039.0,40.0,187.0,910.0,960.0,6597.0,10786.0,257.0,12109.0,11780.0,6022.0,1116.0,664.0,605.0
1,24,19,88094,85812.5,86175,585,1269,9252,55236,2280,-1,15456,-8,1185.5,5681.0,124.0,-3970.0,4100.0,1990.0,1026.0,2565.0,40.0,188.0,911.0,759.0,6626.0,10869.0,249.0,12034.0,12671.0,6206.0,1106.0,661.0,603.0
1,24,20,83957,81237.5,81700,581.5,1225.5,8972,55189.5,2390.5,-1,12466.5,-5,1192.5,3890.0,126.0,-3772.0,4200.0,1990.0,502.0,1510.0,40.0,188.0,904.0,756.0,6591.0,10339.0,258.0,10973.0,10139.0,3822.0,1112.0,669.0,604.0
1,24,21,79187,76712.5,77275,584,1227,8568.5,55210.5,2373.5,-1,8813.5,-222,1185.5,2895.0,129.0,-2638.0,4200.0,-2662.0,860.0,3041.0,40.0,187.0,910.0,378.0,6561.0,9924.0,274.0,9921.0,7139.0,567.0,1106.0,666.0,598.0
1,24,22,76461.5,75375,76037.5,592,1170.5,8219,55096,2336.5,-1,6719,-886.5,1182.5,4068.0,129.0,94.0,4080.0,-1014.0,936.0,2874.0,40.0,186.0,927.0,8.0,6547.0,9621.0,263.0,8833.0,4341.0,264.0,1106.0,658.0,600.0
1,24,23,78439.5,77525,78275,593.5,1264.5,8203.5,55182,2184.5,-1,6688,-902.5,1184.5,8085.0,131.0,2238.0,4100.0,-318.0,242.0,3479.0,40.0,186.0,929.0,8.0,6546.0,9591.0,264.0,8324.0,4584.0,468.0,1110.0,657.0,602.0
1,25,0,76787.5,75675,75425,594,1352.5,8259,55318,2112.5,-1,5924.5,-789.5,1189,5658.0,135.0,-4000.0,4100.0,-588.0,-992.0,5680.0,40.0,184.0,933.0,8.0,6469.0,9776.0,266.0,7772.0,4077.0,0.0,1124.0,649.0,604.0
1,25,1,73404,73912.5,73412.5,575,1191,7975.5,55044.5,2110.5,-1,4932.5,-630,1193,2028.0,131.0,-4000.0,6600.0,-3498.0,-2932.0,5821.0,40.0,184.0,897.0,8.0,6410.0,9267.0,265.0,7133.0,2733.0,0.0,1136.0,648.0,602.0
1,25,2,72877.5,72950,72037.5,586.5,1308,8275,55180.5,2153,-1,4867,-1400.5,1190.5,1439.0,137.0,-4000.0,6600.0,-4426.0,-4114.0,7480.0,41.0,185.0,919.0,8.0,6397.0,9884.0,261.0,7058.0,2677.0,0.0,1130.0,649.0,603.0
1,25,3,70140.5,70037.5,69062.5,575.5,1204.5,8306,55007.5,2095,-1,4580,-2387,1194.5,-869.0,138.0,-3094.0,6476.0,-4638.0,-4588.0,4452.0,41.0,186.0,897.0,8.0,6393.0,9952.0,258.0,6927.0,2234.0,0.0,1122.0,667.0,599.0
1,25,4,68716.5,68712.5,68037.5,575.5,1230,8380.5,54688,1985,-1,4778,-2875.5,1192.5,-2473.0,140.0,20.0,5922.0,-4438.0,-4430.0,971.0,41.0,186.0,896.0,8.0,6403.0,10086.0,264.0,7063.0,2493.0,0.0,1117.0,677.0,592.0
1,25,5,69917.5,70850,70100,576,1246.5,8403.5,54704,1973,-1,5031.5,-2461,1197,-1503.0,139.0,1978.0,6600.0,-4638.0,-3530.0,-241.0,42.0,186.0,892.0,8.0,6379.0,10159.0,260.0,7069.0,2996.0,0.0,1122.0,681.0,591.0
