mois,jour,heure,consommation,prevision_1,prevision_0,fioul,charbon,gaz,nucleaire,eolien,solaire,hydraulique,pompage,bioenergies,echanges_physiques,taux_co2,echanges_angleterre,echanges_espagne,echanges_italie,echanges_suisse,echanges_allemagne_belgique,fioul_tac,fioul_cogen,fioul_autres,gaz_tac,gaz_cogen,gaz_ccg,gaz_autres,hydro_ecluses,hydro_lacs,hydro_turbines,bio_dechets,bio_biomasse,bio_biogaz
3,14,21,62035,59762.5,59662.5,110,1363.5,2557,50510,9256,-1,9082,-253.5,1130,-23436.0,71.0,-3000.0,-566.0,-5898.0,-5688.0,-8089.0,24.0,162.0,20.0,18.0,4749.0,161.0,186.0,13697.0,4304.0,163.0,1041.0,659.0,559.0
3,14,22,59469,58750,58650,110,1026.5,2555,50048,8936.5,-1,8363,-1213.5,1133,-22975.0,64.0,-3000.0,978.0,-5898.0,-5768.0,-6031.0,24.0,162.0,20.0,18.0,4719.0,187.0,186.0,13097.0,3531.0,97.0,1047.0,661.0,559.0
3,14,23,61581.5,61287.5,61200,107,1028.5,2571,50002,8491,-1,9136.5,-1418.5,1141,-18954.0,64.0,-3000.0,2900.0,-5990.0,-5768.0,-5827.0,24.0,163.0,14.0,18.0,4741.0,196.0,186.0,13104.0,5033.0,135.0,1050.0,672.0,560.0
3,15,0,60330.5,58625,58350,107.5,984.5,2500.5,49798.5,8354.5,-1,8665.5,-1774,1145.5,-18902.0,63.0,-2704.0,2074.0,-5536.0,-5962.0,-6486.0,25.0,163.0,14.0,18.0,4642.0,156.0,186.0,12822.0,4510.0,-1.0,1059.0,669.0,564.0
3,15,1,56695.5,56087.5,55962.5,107.5,365,2473.5,48989,8170,-1,7706.5,-2702,1148.5,-19122.0,48.0,-2704.0,3900.0,-5536.0,-5962.0,-8244.0,24.0,165.0,14.0,18.0,4563.0,168.0,197.0,12324.0,3090.0,0.0,1063.0,670.0,564.0
3,15,2,55711,54837.5,54387.5,109,318,2464,48943.5,7865.5,-1,7375.5,-2895.5,1152,-19239.0,47.0,-2506.0,4400.0,-5536.0,-5962.0,-9152.0,24.0,167.0,14.0,18.0,4556.0,151.0,204.0,12117.0,2636.0,0.0,1068.0,671.0,564.0
3,15,3,53098.5,52225,51462.5,109,322,2465.5,47439.5,7255.5,-1,7200.5,-3089,1151.5,-19509.0,49.0,-2506.0,4400.0,-5536.0,-5962.0,-9414.0,24.0,166.0,14.0,18.0,4543.0,167.0,204.0,11933.0,2469.0,0.0,1064.0,678.0,561.0
3,15,4,51535.5,51325,50225,107.5,347.5,2466.5,46722.5,6653,-1,6872.5,-3076,1149.5,-19413.0,52.0,-2506.0,4298.0,-5536.0,-5962.0,-9332.0,24.0,163.0,15.0,18.0,4547.0,166.0,203.0,11804.0,1942.0,0.0,1063.0,677.0,559.0
3,15,5,52717.5,53475,52400,107,356,2584.5,47101.5,6213,-1,7095,-3049,1135,-17647.0,53.0,-2506.0,4000.0,-5536.0,-5962.0,-6971.0,24.0,163.0,14.0,18.0,4543.0,404.0,203.0,11918.0,2274.0,0.0,1048.0,669.0,553.0
3,15,6,57618,58775,58012.5,107.5,491.5,2743,49207,5369,-1,7698.5,-1779.5,1129,-14694.0,56.0,-2704.0,3422.0,-5536.0,-6006.0,-2591.0,24.0,164.0,14.0,18.0,4544.0,725.0,200.0,12116.0,3280.0,0.0,1035.0,667.0,556.0
3,15,7,63165.5,64062.5,63062.5,108,864.5,2897.5,50123,4291,7,9601,-38.5,1123,-11623.0,64.0,-3000.0,3068.0,-5848.0,-6092.0,1923.0,24.0,164.0,14.0,18.0,4591.0,990.0,197.0,12821.0,5370.0,1013.0,1028.0,665.0,553.0
3,15,8,66108.5,66100,65812.5,107.5,1095,3008.5,49492,3920.5,280,11539.5,-25,1116.5,-8852.0,71.0,-3000.0,3080.0,-5848.0,-6092.0,4471.0,24.0,164.0,14.0,18.0,4604.0,1194.0,202.0,13442.0,6297.0,3340.0,1026.0,657.0,550.0
3,15,9,67355.5,66387.5,67087.5,170,1135.5,3108.5,48773,3324,1099.5,12985,-4.5,1076.5,-8626.0,73.0,-3000.0,2752.0,-6038.0,-6106.0,3136.0,145.0,163.0,20.0,18.0,4707.0,1291.0,202.0,13881.0,6398.0,5693.0,1015.0,598.0,541.0
3,15,10,67406.5,65612.5,66762.5,579,1112,3404,48606,3059.5,1939,13153.5,-4,1052,-10989.0,83.0,-3000.0,3388.0,-6038.0,-4896.0,-370.0,971.0,163.0,14.0,18.0,4705.0,1880.0,206.0,14100.0,6381.0,5825.0,1009.0,558.0,537.0
3,15,11,67528,65562.5,67012.5,582,1111,3415.5,48606.5,3206,2803.5,12442.5,-4,1050.5,-11371.0,82.0,-2300.0,3598.0,-6038.0,-4272.0,-768.0,974.0,162.0,14.0,18.0,4723.0,1883.0,206.0,13973.0,6021.0,4890.0,1009.0,555.0,539.0
3,15,12,67674.5,65587.5,67087.5,587.5,1092.5,3559.5,48576,3419,3211.5,11723.5,-4,1054,-11088.0,84.0,-2500.0,3744.0,-6164.0,-4024.0,-1180.0,985.0,162.0,15.0,18.0,4768.0,2127.0,204.0,13971.0,5166.0,4310.0,1011.0,553.0,545.0
3,15,13,66875.5,64712.5,66150,527,1039.5,3800.5,48604,3463.5,3267.5,11069,-4,1045.5,-11877.0,83.0,-2800.0,3534.0,-5968.0,-4906.0,-1228.0,867.0,162.0,14.0,18.0,4766.0,2616.0,200.0,13618.0,4915.0,3605.0,1005.0,541.0,546.0
3,15,14,65370,62875,64275,280.5,1084.5,3829.5,48561.5,3393.5,3104,10057.5,-4,1050.5,-11977.0,82.0,-2200.0,2188.0,-5968.0,-4018.0,-1120.0,373.0,162.0,14.0,18.0,4674.0,2765.0,202.0,13275.0,4697.0,2143.0,1000.0,556.0,545.0
3,15,15,63260,60487.5,61875,113,1065.5,3757.5,48237,3291,2525,9323.5,-122.5,993,-11844.0,79.0,-3000.0,3598.0,-6016.0,-4706.0,-1238.0,23.0,158.0,32.0,18.0,4510.0,2783.0,206.0,12696.0,4323.0,1627.0,1010.0,431.0,545.0
3,15,16,61721,59200,60500,105,1081.5,3899.5,48311.5,3423,1990.5,8854.5,-240.5,971,-13351.0,81.0,-3000.0,2028.0,-5968.0,-4922.0,-1254.0,23.0,158.0,14.0,18.0,4529.0,3049.0,202.0,12430.0,4119.0,1160.0,1017.0,384.0,540.0
3,15,17,61212.5,58787.5,59937.5,105.5,988.5,4050.5,48420,3451,1164.5,9105,-240.5,971.5,-13607.0,81.0,-3000.0,3062.0,-5940.0,-4948.0,-1248.0,23.0,160.0,14.0,18.0,4569.0,3318.0,196.0,12896.0,4528.0,786.0,1035.0,366.0,543.0
3,15,18,62927.5,62375,63062.5,105.5,957,4144.5,48508.5,3791.5,335.5,10128.5,-4,1046.5,-12172.0,80.0,-2396.0,3900.0,-5418.0,-3922.0,-2428.0,21.0,160.0,14.0,18.0,4600.0,3473.0,198.0,13681.0,5315.0,1262.0,1029.0,509.0,554.0
3,15,19,68051.5,67937.5,68212.5,711.5,1023,4416,48829.5,4192,6.5,12364.5,-29,1082.5,-9090.0,94.0,-2396.0,4200.0,-4190.0,-2874.0,-748.0,1234.0,160.0,15.0,342.0,4636.0,3648.0,206.0,14260.0,7130.0,3338.0,1041.0,569.0,555.0
3,15,20,66729,65337.5,65600,358,941.5,4269,49655,4126.5,-0.5,11789,-50.5,1098,-10914.0,83.0,-3000.0,958.0,-5718.0,-5006.0,1720.0,528.0,160.0,14.0,190.0,4656.0,3487.0,206.0,14172.0,6307.0,3098.0,1046.0,599.0,551.0
3,15,21,62496,60587.5,60887.5,109,1036,3826,49659.5,3805,-1,9399,-246,1128.5,-12440.0,80.0,-3000.0,-5172.0,-5970.0,-5762.0,7104.0,25.0,163.0,16.0,18.0,4663.0,2764.0,207.0,14060.0,4186.0,553.0,1053.0,651.0,553.0
3,15,22,60147,59525,59887.5,111,975,3149.5,49167.5,3782,-1,8730,-520.5,1115,-12723.0,74.0,-3000.0,-3912.0,-6002.0,-4162.0,7120.0,25.0,167.0,16.0,18.0,4666.0,1406.0,208.0,13495.0,3195.0,770.0,1049.0,650.0,531.0
3,15,23,62556.5,61975,62225,115,865,2924,49145,3781.5,-1,10188.5,-20,1124,-11128.0,66.0,-3000.0,-2002.0,-6438.0,-5898.0,8098.0,27.0,168.0,22.0,18.0,4665.0,957.0,208.0,13326.0,5276.0,1774.0,1058.0,650.0,539.0
3,16,0,61181.5,59212.5,59462.5,114.5,419,2988,48805.5,3678.5,-1,9185,-49,1121,-10161.0,56.0,-2604.0,2512.0,-3514.0,-5962.0,566.0,28.0,167.0,21.0,18.0,4675.0,1074.0,209.0,13012.0,4503.0,857.0,1058.0,650.0,535.0
3,16,1,57416.5,56537.5,57062.5,114.5,512.5,2951,48750.5,3561,-1,7572.5,-2123,1111.5,-10064.0,61.0,-2604.0,1322.0,-6026.0,-5880.0,4464.0,28.0,166.0,21.0,18.0,4638.0,1037.0,210.0,12323.0,2823.0,-1.0,1045.0,647.0,532.0
3,16,2,56325.5,55087.5,55737.5,115,535.5,2958,49001,3265,-1,7272,-2719.5,1122,-10445.0,63.0,-2604.0,2520.0,-6054.0,-5868.0,2968.0,27.0,166.0,21.0,18.0,4582.0,1106.0,210.0,11805.0,2740.0,0.0,1059.0,655.0,530.0
3,16,3,54032,52287.5,53150,113,525.5,2978,48289.5,3218,-1,6923,-3119,1125.5,-12039.0,64.0,-2604.0,1138.0,-6054.0,-5940.0,1474.0,27.0,163.0,22.0,18.0,4586.0,1142.0,210.0,11723.0,2123.0,0.0,1066.0,657.0,528.0
3,16,4,52705.5,51287.5,52200,111,387,2726.5,48295.5,3002,-1,6651,-3093.5,1124.5,-12995.0,58.0,-2604.0,-424.0,-6054.0,-5936.0,2554.0,25.0,162.0,21.0,18.0,4569.0,656.0,210.0,11279.0,2024.0,0.0,1057.0,665.0,525.0
3,16,5,54168.5,53487.5,54600,107,384.5,2779.5,48081,2555,-1,7179.5,-2350,1119.5,-11373.0,58.0,-2604.0,956.0,-6054.0,-5962.0,3714.0,23.0,162.0,15.0,18.0,4536.0,795.0,210.0,11416.0,2944.0,0.0,1049.0,668.0,523.0
3,16,6,59073.5,58812.5,60037.5,102.5,698,2785,48559,2258.5,-1,8068,-594,1116,-7839.0,64.0,-2604.0,3150.0,-6054.0,-5916.0,5746.0,14.0,162.0,15.0,18.0,4589.0,757.0,205.0,12113.0,4018.0,7.0,1037.0,674.0,522.0
3,16,7,64611,63725,64950,990.5,1370.5,3379,48676,2043.5,46,10322,-21.5,1106.5,-6603.0,106.0,-3000.0,3200.0,-5906.0,-4360.0,4346.0,1790.0,162.0,15.0,355.0,4863.0,1343.0,198.0,12946.0,6068.0,1630.0,1016.0,671.0,525.0
3,16,8,67213,65725,66737.5,901,1670.5,3634,48862,1681,666,11952,-45.5,1104.5,-6424.0,112.0,-3000.0,4152.0,-5306.0,-4580.0,4966.0,1612.0,160.0,15.0,355.0,4784.0,1932.0,198.0,13501.0,6659.0,3744.0,1028.0,669.0,512.0
3,16,9,67624.5,66437.5,67187.5,104.5,1668,3743,48933,1309,1813,11767.5,-18,1097.5,-5586.0,95.0,-3000.0,3976.0,-4168.0,-4698.0,3806.0,19.0,160.0,16.0,401.0,4655.0,2233.0,197.0,13437.0,6077.0,4019.0,1041.0,642.0,511.0
3,16,10,66766.5,65750,65775,111,1240,3677,48890.5,1286.5,2900,10671.5,-12.5,1057,-6109.0,82.0,-3000.0,4200.0,-4120.0,-5726.0,3318.0,22.0,160.0,28.0,18.0,4623.0,2516.0,197.0,13247.0,5346.0,2750.0,1035.0,563.0,516.0
3,16,11,65651.5,65362.5,64837.5,110.5,1093.5,3851.5,48717,1335.5,3629,9838,-12.5,1006.5,-7835.0,80.0,-2500.0,4200.0,-3922.0,-5470.0,1240.0,22.0,162.0,24.0,17.0,4638.0,2849.0,200.0,13031.0,5076.0,1569.0,1045.0,448.0,519.0
3,16,12,65053,64900,64250,107.5,1098,3829.5,48629.5,1334.5,3807.5,9742.5,-12.5,1044.5,-9055.0,80.0,-2200.0,4200.0,-3486.0,-5886.0,-494.0,22.0,164.0,15.0,18.0,4601.0,2838.0,202.0,13090.0,5086.0,1310.0,1049.0,521.0,520.0
3,16,13,64337,63562.5,63587.5,108,1108.5,3815,48618,1176.5,3854.5,9615,-14.5,1087.5,-10063.0,80.0,-2600.0,3948.0,-4700.0,-5626.0,-1182.0,22.0,166.0,14.0,18.0,4572.0,2841.0,199.0,13080.0,5248.0,903.0,1051.0,589.0,535.0
3,16,14,62537,61625,61625,108.5,1089,3653.5,48552,1113,3729.5,9327,-20.5,1046,-12121.0,79.0,-3000.0,3890.0,-5750.0,-5750.0,-1132.0,22.0,166.0,14.0,18.0,4561.0,2533.0,196.0,12789.0,4762.0,1103.0,1030.0,514.0,548.0
3,16,15,60157.5,59175,59175,106,1063,3522,48509.5,990.5,3015.5,8685,-56,1043.5,-13444.0,79.0,-3000.0,3916.0,-5736.0,-6106.0,-1678.0,20.0,163.0,14.0,18.0,4571.0,2259.0,197.0,12236.0,3880.0,1254.0,1053.0,477.0,557.0
3,16,16,58514.5,57825,57825,104.5,1100,3531.5,48533.5,895.5,2171.5,8429,-1054.5,1110,-12613.0,83.0,-3000.0,3934.0,-5736.0,-6106.0,322.0,18.0,162.0,15.0,18.0,4529.0,2316.0,200.0,12004.0,3750.0,1104.0,1058.0,605.0,558.0
3,16,17,58127.5,58112.5,57975,105.5,1111,3485,48343.5,737,1355,8801,-846.5,1126.5,-12181.0,84.0,-3000.0,4200.0,-5570.0,-6092.0,-1212.0,18.0,163.0,14.0,18.0,4487.0,2266.0,200.0,12443.0,4211.0,948.0,1060.0,634.0,560.0
3,16,18,60093.5,61237.5,60800,106.5,1435.5,3650,47657,661.5,424,10328.5,-17,1136,-10580.0,93.0,-3000.0,3800.0,-5474.0,-6092.0,2420.0,19.0,164.0,16.0,18.0,4510.0,2573.0,200.0,13328.0,5995.0,1334.0,1045.0,662.0,565.0
3,16,19,65200.5,66025,65312.5,105.5,1650.5,3783,47654,558.5,14.5,13883,-13,1145.5,-7164.0,97.0,-3000.0,4200.0,-4782.0,-4906.0,3314.0,19.0,164.0,14.0,18.0,4520.0,2827.0,202.0,14119.0,7323.0,6324.0,1056.0,672.0,563.0
3,16,20,64904.5,63962.5,63337.5,100.5,1636.5,3449.5,47688.5,523.5,-0.5,13711,-25.5,1159.5,-6679.0,94.0,-3000.0,1772.0,-5474.0,-6106.0,6436.0,18.0,154.0,15.0,18.0,4552.0,2126.0,202.0,14251.0,7633.0,5538.0,1073.0,680.0,567.0
3,16,21,61206.5,60200,59837.5,95.5,1706.5,2998,47440,682.5,-1,12173.5,-25.5,1176.5,-10078.0,94.0,-3000.0,2222.0,-5258.0,-5976.0,1820.0,19.0,144.0,13.0,18.0,4608.0,1168.0,203.0,14053.0,6179.0,4115.0,1070.0,714.0,569.0
3,16,22,59651.5,59587.5,59462.5,93,1727.5,3001.5,46780.5,1004,-1,11291,-15,1111,-10684.0,96.0,-3000.0,4090.0,-5258.0,-5962.0,1122.0,17.0,144.0,12.0,18.0,4582.0,1200.0,204.0,13435.0,6384.0,2764.0,1057.0,599.0,565.0
3,16,23,62300.5,62237.5,62337.5,91.5,1686,2974.5,46700,969,-1,13562,-21,1039,-9400.0,91.0,-1108.0,4200.0,-4736.0,-5890.0,616.0,14.0,144.0,13.0,18.0,4545.0,1184.0,204.0,13775.0,7712.0,5637.0,1054.0,462.0,561.0
3,17,0,61050.5,59575,59800,95.5,1585,2864.5,46313,1092,-1,12224,-21,1046,-8295.0,90.0,-2390.0,4000.0,-4382.0,-5776.0,1288.0,22.0,143.0,12.0,18.0,4557.0,951.0,204.0,13787.0,6915.0,3747.0,1072.0,459.0,561.0
3,17,1,56943.5,56875,56875,94,1487.5,2787,45943,1136,-1,8771,-399,1042.5,-7832.0,92.0,-2604.0,4000.0,-4478.0,-5938.0,1792.0,21.0,141.0,12.0,18.0,4597.0,754.0,206.0,12960.0,4076.0,506.0,1072.0,455.0,557.0
3,17,2,55650.5,55412.5,55150,94,1485.5,2816,45857,1169,-1,8196.5,-1352,1030.5,-7290.0,95.0,-2604.0,6000.0,-4558.0,-5846.0,1188.0,21.0,140.0,13.0,18.0,4599.0,811.0,206.0,12509.0,3884.0,0.0,1064.0,447.0,551.0
3,17,3,53139.5,52525,52362.5,95,1312.5,2917.5,45684,1289.5,-1,7555,-2683.5,1033,-8123.0,93.0,-2506.0,6000.0,-5892.0,-5944.0,-166.0,21.0,140.0,14.0,18.0,4597.0,1014.0,206.0,11862.0,3248.0,0.0,1071.0,448.0,547.0
3,17,4,51401.5,51125,51012.5,94.5,1234.5,2950.5,45718.5,1516,-1,7155.5,-3108,1036,-10389.0,92.0,-2506.0,4990.0,-5922.0,-5956.0,-878.0,20.0,140.0,15.0,18.0,4616.0,1062.0,206.0,11492.0,2819.0,-1.0,1075.0,451.0,547.0
3,17,5,51684.5,52200,51887.5,94,1188.5,3085.5,46135.5,1778.5,-1,7299.5,-3100.5,1045.5,-11679.0,91.0,-2506.0,4180.0,-5922.0,-5954.0,-1058.0,21.0,139.0,14.0,18.0,4621.0,1326.0,207.0,11528.0,3072.0,0.0,1101.0,441.0,548.0
3,17,6,53770.5,54750,53700,95.5,1367,3344.5,46151,2086.5,-1,7623.5,-2669,1044,-10541.0,98.0,-1990.0,5940.0,-5024.0,-6006.0,-222.0,22.0,139.0,14.0,18.0,4622.0,1847.0,203.0,11877.0,3370.0,0.0,1095.0,442.0,551.0
3,17,7,55285.5,56087.5,54950,95,1329.5,3726.5,45909,2320,30.5,7600.5,-2071.5,1044.5,-9396.0,99.0,-1454.0,6000.0,-5658.0,-5970.0,50.0,21.0,140.0,14.0,18.0,4640.0,2597.0,200.0,12064.0,3136.0,0.0,1095.0,447.0,546.0
3,17,8,57976.5,58262.5,57850,95,1032.5,3929.5,46403,2537.5,559.5,8124,-1290.5,1059,-8945.0,89.0,486.0,3000.0,-5614.0,-5992.0,-460.0,22.0,140.0,14.0,18.0,4670.0,2972.0,200.0,12763.0,3485.0,0.0,1101.0,472.0,545.0
3,17,9,61022,60862.5,60362.5,95,1093.5,4193.5,46755.5,2530,1542.5,8735,-139,1128,-9824.0,88.0,-2142.0,4000.0,-4814.0,-6006.0,-78.0,22.0,141.0,15.0,18.0,4655.0,3516.0,200.0,13107.0,4363.0,0.0,1105.0,601.0,549.0
3,17,10,62533,61750,61475,96,1371.5,4294,46619.5,2770,2542.5,9262.5,-21,1179,-11162.0,95.0,-3000.0,4000.0,-3734.0,-6006.0,-1238.0,22.0,141.0,15.0,18.0,4671.0,3696.0,205.0,13239.0,4920.0,366.0,1105.0,696.0,557.0
3,17,11,62827.5,61600,61912.5,95.5,1517,4288.5,46696,2843.5,3130,9324.5,-21,1192,-12479.0,98.0,-3000.0,1804.0,-3734.0,-5992.0,-1222.0,21.0,140.0,15.0,18.0,4692.0,3661.0,206.0,13191.0,5114.0,344.0,1090.0,734.0,560.0
3,17,12,64070.5,62525,63200,96.5,1550,4301,46754,3032.5,3193,9859,-21,1202.5,-11793.0,98.0,-3000.0,2472.0,-2906.0,-6006.0,-1216.0,24.0,140.0,14.0,18.0,4685.0,3691.0,208.0,13079.0,5570.0,1071.0,1100.0,742.0,562.0
3,17,13,64285.5,61750,63000,96.5,1563.5,4366.5,46577,3111,3133.5,10730,-20.5,1211.5,-12966.0,98.0,-3000.0,630.0,-3550.0,-6006.0,-1226.0,20.0,140.0,18.0,18.0,4673.0,3834.0,209.0,13111.0,6002.0,2346.0,1105.0,754.0,564.0
3,17,14,61776.5,59137.5,60550,96.5,1721,4364,46404,3424,3028.5,9316.5,-104,1203.5,-15355.0,103.0,-3000.0,-740.0,-3734.0,-6006.0,-1236.0,22.0,140.0,18.0,18.0,4695.0,3811.0,206.0,12830.0,4658.0,1143.0,1102.0,742.0,564.0
3,17,15,59931.5,57012.5,58775,98,1661,4396,45887.5,3760.5,2438.5,8401,-349,1199,-15124.0,105.0,-3000.0,24.0,-3734.0,-6006.0,-1238.0,24.0,141.0,15.0,18.0,4700.0,3867.0,209.0,12556.0,4246.0,0.0,1096.0,742.0,560.0
3,17,16,58884.5,55850,57500,97,1539,4383.5,45066.5,3913,1816.5,8336.5,-383,1201,-14172.0,104.0,-3000.0,354.0,-3734.0,-6006.0,-1226.0,24.0,142.0,15.0,18.0,4701.0,3843.0,207.0,12122.0,4551.0,0.0,1095.0,753.0,556.0
3,17,17,58926.5,56412.5,57812.5,99,1729,4394,44621,3919.5,1017,8663,-366,1212,-12725.0,111.0,-3000.0,1786.0,-4814.0,-3592.0,-1218.0,24.0,142.0,15.0,18.0,4705.0,3863.0,204.0,12347.0,4792.0,187.0,1106.0,755.0,564.0
3,17,18,61144,59587.5,60987.5,96.5,1754.5,4560.5,44828,3924.5,301.5,9755,-87,1206,-10389.0,111.0,-3000.0,3110.0,-5528.0,-1812.0,-1222.0,20.0,142.0,14.0,18.0,4709.0,4188.0,207.0,13130.0,6001.0,380.0,1096.0,751.0,565.0
3,17,19,66024.5,64212.5,65650,96,1746.5,4722.5,45514.5,4097.5,9,12942,-21,1203.5,-8573.0,107.0,-3000.0,4000.0,-4530.0,-2688.0,-1220.0,20.0,141.0,15.0,18.0,4722.0,4497.0,210.0,13959.0,8585.0,3341.0,1089.0,755.0,563.0
3,17,20,65880.5,62812.5,64450,95,1676,4725.5,45785,4053,-0.5,13018,-21,1191.5,-9283.0,104.0,-3000.0,3694.0,-3582.0,-5606.0,-396.0,20.0,141.0,14.0,18.0,4718.0,4504.0,210.0,14212.0,8146.0,3678.0,1074.0,748.0,560.0
3,17,21,63020.5,60150,61675,95,1737.5,4766,45862,3827,-1,10524.5,-21,1185.5,-9908.0,110.0,-3000.0,2194.0,-2356.0,-6006.0,-620.0,20.0,141.0,14.0,18.0,4683.0,4621.0,210.0,13515.0,6321.0,1213.0,1090.0,722.0,558.0
3,17,22,61857,60325,61712.5,95.5,1660,4620.5,45713,3689,-1,9933,-563.5,1205,-8988.0,109.0,-3000.0,1274.0,1166.0,-5962.0,-902.0,21.0,142.0,14.0,18.0,4672.0,4341.0,210.0,13082.0,5550.0,1236.0,1089.0,765.0,556.0
3,17,23,65175.5,63837.5,64925,99.5,1714,4760,45841.5,3824.5,-1,11433,-32.5,1200.5,-7328.0,109.0,-3000.0,2880.0,638.0,-5912.0,-822.0,28.0,142.0,14.0,18.0,4675.0,4618.0,210.0,13500.0,6524.0,2841.0,1097.0,750.0,552.0
3,18,0,64377.5,62525,62725,99.5,1628.5,4657.5,46066.5,3858.5,-1,10647,-40.5,1199.5,-7475.0,107.0,-2604.0,3670.0,-3532.0,-4984.0,110.0,28.0,142.0,14.0,18.0,4674.0,4413.0,210.0,13230.0,6635.0,1430.0,1102.0,748.0,549.0
3,18,1,60834.5,60187.5,60137.5,99,1208,4008,45912,3966.5,-1,8937,-958.5,1206.5,-7085.0,93.0,-2604.0,3520.0,-2190.0,-5018.0,630.0,27.0,142.0,15.0,18.0,4649.0,3140.0,210.0,12625.0,4880.0,368.0,1113.0,748.0,552.0
3,18,2,59719,58687.5,58775,99,1099.5,3477,45955,3990.5,-1,8408,-1498,1204,-6029.0,86.0,-2604.0,3510.0,-2094.0,-5368.0,1292.0,27.0,142.0,14.0,18.0,4646.0,2081.0,210.0,12269.0,4548.0,0.0,1108.0,749.0,552.0
3,18,3,56924,55400,55750,99,702,2975.5,45908,3928,-1,7846,-2333,1199,-6798.0,70.0,-2604.0,1758.0,-2822.0,-5392.0,2164.0,28.0,142.0,14.0,18.0,4657.0,1067.0,209.0,11894.0,3798.0,0.0,1099.0,747.0,553.0
3,18,4,54868,53537.5,53912.5,99,605,2621,45589.5,3859,-1,7399,-2677,1195.5,-7644.0,65.0,-2556.0,1152.0,-2228.0,-5718.0,2630.0,27.0,143.0,14.0,18.0,4657.0,359.0,208.0,11423.0,3376.0,-1.0,1095.0,745.0,551.0
3,18,5,54688,53450,53962.5,98.5,596,2645,45538,3908,-1,7028,-2445,1196.5,-7751.0,64.0,-2556.0,2682.0,-3600.0,-5478.0,1636.0,28.0,143.0,14.0,18.0,4654.0,410.0,208.0,11294.0,2763.0,0.0,1088.0,759.0,547.0
3,18,6,55588,54475,55037.5,99.5,732.5,2730,46274,3875.5,-1,7179.5,-2170,1203.5,-8669.0,68.0,-2404.0,1854.0,-3690.0,-5038.0,1368.0,26.0,144.0,14.0,18.0,4658.0,579.0,205.0,11444.0,2916.0,0.0,1092.0,766.0,548.0
3,18,7,55888,54675,55525,99.5,846,2957.5,46399.5,3758.5,27,7421.5,-2227.5,1203,-9191.0,74.0,-2762.0,3106.0,-4896.0,-4866.0,1362.0,27.0,144.0,14.0,18.0,4644.0,1053.0,200.0,11774.0,3069.0,0.0,1095.0,764.0,546.0
3,18,8,57865.5,56875,57937.5,100,1077.5,3035,46820.5,3789,479,7964,-1777.5,1198,-9640.0,79.0,-2704.0,3328.0,-5790.0,-5140.0,1274.0,27.0,144.0,14.0,18.0,4641.0,1211.0,201.0,11895.0,4034.0,0.0,1093.0,761.0,542.0
3,18,9,60901,59737.5,60812.5,100,1489,3074.5,47174,3866,1265.5,9043.5,-1407,1193.5,-9796.0,89.0,-2802.0,2874.0,-5790.0,-5552.0,2386.0,28.0,144.0,14.0,18.0,4683.0,1248.0,200.0,12301.0,5786.0,0.0,1091.0,755.0,541.0
3,18,10,63141,61637.5,62975,101.5,1544,3084,47023.5,3837,2090,9089.5,-827.5,1189,-7980.0,89.0,-3000.0,2900.0,-2580.0,-4912.0,2310.0,29.0,146.0,14.0,18.0,4705.0,1243.0,203.0,12263.0,5917.0,0.0,1089.0,752.0,537.0
3,18,11,64568.5,62975,64450,101.5,1693,3091,47068.5,3623.5,2475,8945,-1324,1183.5,-4577.0,93.0,-3000.0,6000.0,-5068.0,-3006.0,2714.0,29.0,146.0,14.0,18.0,4703.0,1255.0,206.0,12486.0,5405.0,0.0,1074.0,755.0,538.0
3,18,12,66269.5,64312.5,66087.5,101.5,1752.5,3080,47204.5,3382,2744,9352,-1404,1185,-2257.0,94.0,-3000.0,6000.0,-3950.0,-2600.0,2712.0,27.0,147.0,14.0,18.0,4702.0,1234.0,207.0,12863.0,5842.0,0.0,1066.0,763.0,541.0
3,18,13,65794,63075,64675,749,1652.5,3235,46767.5,3327,2802.5,9502,-1288.5,1186.5,-4279.0,107.0,-3000.0,6000.0,-3998.0,-5484.0,2086.0,1323.0,146.0,14.0,216.0,4839.0,1206.0,208.0,12724.0,5991.0,288.0,1076.0,758.0,539.0
3,18,14,62578.5,60125,61662.5,609.5,1668,3539,46856,3266.5,2701.5,8206,-2765.5,1179,-5362.0,112.0,-3000.0,4318.0,-5778.0,-1428.0,2264.0,1045.0,145.0,14.0,242.0,4766.0,1865.0,205.0,12165.0,4247.0,0.0,1060.0,759.0,539.0
3,18,15,60276,57987.5,59487.5,101,1579,3543,46406,3243,2473.5,7493.5,-3155.5,1169,-5153.0,101.0,-3000.0,5582.0,-5840.0,-1102.0,2186.0,28.0,147.0,15.0,18.0,4704.0,2163.0,202.0,11458.0,3529.0,-1.0,1048.0,752.0,538.0
3,18,16,59229,56925,58425,101,1484.5,3592.5,46447,3149.5,1888,7272,-3224.5,1177.5,-5317.0,100.0,-3000.0,3482.0,-5878.0,-4730.0,4886.0,28.0,146.0,15.0,18.0,4706.0,2260.0,200.0,11214.0,3330.0,0.0,1066.0,757.0,532.0
3,18,17,59291.5,57512.5,59012.5,102,1649.5,3645,46750,3150.5,1118,7384,-2938,1174.5,-5487.0,105.0,-3000.0,3386.0,-4116.0,-3892.0,3782.0,28.0,145.0,16.0,18.0,4702.0,2370.0,200.0,11256.0,3514.0,0.0,1065.0,755.0,529.0
