mois,jour,heure,consommation,prevision_1,prevision_0,fioul,charbon,gaz,nucleaire,eolien,solaire,hydraulique,pompage,bioenergies,echanges_physiques,taux_co2,echanges_angleterre,echanges_espagne,echanges_italie,echanges_suisse,echanges_allemagne_belgique,fioul_tac,fioul_cogen,fioul_autres,gaz_tac,gaz_cogen,gaz_ccg,gaz_autres,hydro_ecluses,hydro_lacs,hydro_turbines,bio_dechets,bio_biomasse,bio_biogaz
4,6,2,50498,51037.5,49950,137,631,1647,44084,1957.5,-1,7617.5,-1465,956.5,-10131.0,84.0,-3900.0,330.0,-6418.0,-4478.0,4154.0,22.0,172.0,80.0,-2.0,800.0,1275.0,1222.0,12836.0,2324.0,76.0,962.0,526.0,425.0
4,6,3,48187,48387.5,47425,136.5,631,1651.5,43412,2032.5,-1,7077.5,-1393.5,956.5,-12631.0,86.0,-3900.0,520.0,-6418.0,-4538.0,1320.0,22.0,172.0,79.0,-2.0,799.0,1284.0,1223.0,12570.0,1586.0,0.0,964.0,524.0,425.0
4,6,4,46868,47275,46512.5,136,682.5,1668.5,43295,2057.5,-1,6936.5,-1692.5,959,-14346.0,88.0,-3900.0,264.0,-6418.0,-4370.0,-301.0,22.0,172.0,78.0,-2.0,800.0,1317.0,1223.0,12338.0,1536.0,0.0,957.0,532.0,430.0
4,6,5,48088.5,49125,48400,136,896,1815,43276.5,2165.5,-1,7812,-1768,951,-14387.0,95.0,-3900.0,474.0,-6418.0,-5214.0,1445.0,22.0,172.0,78.0,-2.0,798.0,1613.0,1220.0,12580.0,3044.0,0.0,952.0,520.0,430.0
4,6,6,52786,54275,53587.5,136,917.5,2487.5,44589.5,2245.5,-1,9002,-1181,919,-12658.0,97.0,-3202.0,1510.0,-6418.0,-5032.0,1968.0,22.0,172.0,78.0,-2.0,850.0,2907.0,1221.0,13223.0,4695.0,86.0,935.0,474.0,430.0
4,6,7,58478,59725,58762.5,135.5,1028,3298,45846,2318.5,1,9904,-8.5,902.5,-9893.0,102.0,-4000.0,3414.0,-6744.0,-2694.0,2834.0,21.0,172.0,78.0,-2.0,907.0,4471.0,1221.0,13668.0,4707.0,1433.0,925.0,447.0,431.0
4,6,8,61508,62500,61437.5,136,1131.5,3789.5,45936.5,2385.5,212.5,10549.5,-21,891,-7006.0,108.0,-2816.0,1724.0,-6694.0,-854.0,3140.0,21.0,172.0,79.0,-2.0,911.0,5446.0,1225.0,13993.0,5150.0,1955.0,911.0,442.0,428.0
4,6,9,62689.5,64050,62387.5,135.5,1128,3921.5,46050,2349.5,974.5,10620,-5,883.5,-6736.0,107.0,-4000.0,-1594.0,-3366.0,-2046.0,4170.0,21.0,170.0,79.0,-2.0,905.0,5717.0,1223.0,14000.0,5163.0,2077.0,896.0,452.0,420.0
4,6,10,62409,63650,61450,135.5,890.5,3896.5,46085.5,2608.5,2025,10752.5,-78.5,884.5,-9581.0,99.0,-4000.0,-3510.0,-4422.0,-3776.0,4490.0,21.0,168.0,81.0,-2.0,899.0,5677.0,1220.0,13937.0,5107.0,2460.0,891.0,462.0,416.0
4,6,11,61761.5,63150,60737.5,133.5,906.5,3855,45767,3524.5,2818.5,10082.5,-87.5,894.5,-12266.0,98.0,-4000.0,-2426.0,-5004.0,-4738.0,4712.0,20.0,168.0,78.0,-2.0,889.0,5608.0,1216.0,13696.0,4369.0,2099.0,917.0,453.0,419.0
4,6,12,61716.5,62550,60712.5,132.5,915.5,3664.5,45629,4649,3190.5,9134,-5.5,903,-12993.0,95.0,-4000.0,-3322.0,-5410.0,-5014.0,5208.0,20.0,168.0,78.0,-2.0,883.0,5257.0,1191.0,13753.0,3596.0,919.0,934.0,449.0,422.0
4,6,13,60936,61612.5,59800,132,918,2760.5,45829,5340,3420,8861,-88.5,913,-14298.0,87.0,-4000.0,-3108.0,-4402.0,-6106.0,3344.0,20.0,167.0,78.0,-2.0,840.0,3498.0,1185.0,13791.0,3093.0,837.0,956.0,445.0,425.0
4,6,14,59545,59762.5,58162.5,134.5,913.5,2571.5,45398.5,5748.5,3426,9093.5,-348,910,-16605.0,85.0,-4000.0,-3238.0,-6784.0,-6256.0,2836.0,23.0,168.0,78.0,-2.0,810.0,3154.0,1180.0,13460.0,4139.0,587.0,961.0,445.0,414.0
4,6,15,57552,57362.5,55762.5,136,792.5,2516.5,45254.5,6220.5,3283.5,8868,-776.5,910,-19306.0,82.0,-4000.0,-3628.0,-6784.0,-6256.0,276.0,22.0,166.0,83.0,0.0,781.0,3080.0,1172.0,13365.0,4187.0,184.0,961.0,447.0,413.0
4,6,16,55907.5,55762.5,54100,136.5,885.5,2417.5,45223.5,6600.5,2993,7799,-1334,904.5,-19437.0,85.0,-4000.0,-3400.0,-6784.0,-6256.0,1846.0,19.0,167.0,86.0,-2.0,778.0,2888.0,1169.0,13204.0,2394.0,0.0,944.0,442.0,424.0
4,6,17,54689,54300,52687.5,137,924,2181.5,44911.5,6698.5,2394.5,7592.5,-1756,921.5,-18631.0,87.0,-4000.0,-3008.0,-6784.0,-6240.0,1370.0,20.0,168.0,86.0,-2.0,774.0,2411.0,1178.0,13265.0,1921.0,0.0,961.0,448.0,435.0
4,6,18,55307.5,55012.5,54475,134,865,2107.5,45068,6435,1513.5,8012,-642,934,-18238.0,84.0,-4000.0,-444.0,-6784.0,-6196.0,-30.0,20.0,168.0,78.0,-2.0,779.0,2263.0,1174.0,13705.0,2159.0,160.0,976.0,450.0,443.0
4,6,19,57430.5,57337.5,56800,134,869.5,2527.5,45544.5,5958,615.5,9053,-5,928,-16390.0,87.0,-4000.0,-354.0,-6784.0,-5598.0,1754.0,20.0,168.0,79.0,-2.0,820.0,3066.0,1171.0,14046.0,3209.0,851.0,974.0,442.0,439.0
4,6,20,57388.5,58287.5,56912.5,134.5,868,2606,45720,5443.5,65.5,10026,-5.5,931.5,-16801.0,87.0,-4000.0,-2770.0,-6784.0,-4526.0,964.0,21.0,169.0,80.0,-2.0,840.0,3200.0,1173.0,14226.0,4616.0,1210.0,983.0,440.0,440.0
4,6,21,57309.5,57187.5,55800,135,864,2566.5,45832,4968.5,-0.5,10870,-26,933,-17666.0,86.0,-4000.0,-3800.0,-6784.0,-4896.0,1316.0,22.0,169.0,79.0,-2.0,850.0,3098.0,1186.0,13973.0,5831.0,1936.0,980.0,445.0,439.0
4,6,22,55415.5,56362.5,55075,134.5,800,2516.5,45282.5,4822.5,-1,9522.5,-6,935,-17183.0,87.0,-4000.0,-1980.0,-6622.0,-5094.0,2404.0,22.0,170.0,78.0,-2.0,853.0,2961.0,1222.0,13753.0,3787.0,1505.0,981.0,449.0,440.0
4,6,23,57910.5,58037.5,57187.5,134.5,654,2244.5,45541.5,4455,-1,10286,-5.5,936.5,-12671.0,79.0,-4000.0,-852.0,-6134.0,-4028.0,5966.0,22.0,170.0,78.0,-2.0,856.0,2414.0,1222.0,13972.0,5005.0,1595.0,980.0,451.0,442.0
4,7,0,56578.5,54687.5,54812.5,134.5,629,1850,44716,4216.5,-1,9495.5,-566.5,938.5,-9668.0,78.0,-3408.0,-824.0,-6418.0,-4192.0,5672.0,21.0,170.0,78.0,-2.0,816.0,1664.0,1221.0,13800.0,4739.0,452.0,995.0,440.0,441.0
4,7,1,52621.5,51825,52312.5,134.5,632.5,1607,43586,3958,-1,8477,-1693.5,944,-10046.0,80.0,-3408.0,-2676.0,-6418.0,-4528.0,7618.0,21.0,170.0,78.0,-2.0,785.0,1209.0,1222.0,13471.0,3179.0,304.0,999.0,447.0,441.0
4,7,2,51514.5,50737.5,50900,135.5,629.5,1375,43727,3847,-1,7934.5,-1839,963,-10516.0,79.0,-3408.0,-1170.0,-6418.0,-4666.0,5174.0,20.0,171.0,79.0,-2.0,786.0,743.0,1223.0,13286.0,2280.0,304.0,1001.0,485.0,440.0
4,7,3,49192.5,48125,48237.5,135.5,627,1310,42523.5,3828,-1,7877.5,-1715.5,956,-12700.0,79.0,-3408.0,-422.0,-6418.0,-4792.0,1354.0,22.0,172.0,78.0,-2.0,789.0,609.0,1224.0,13003.0,2043.0,709.0,1001.0,475.0,437.0
4,7,4,47793.5,47150,47087.5,135,660.5,1321.5,42592.5,3635,-1,7491,-1703,949,-14574.0,81.0,-3408.0,-356.0,-6418.0,-4528.0,44.0,22.0,172.0,77.0,-2.0,790.0,631.0,1226.0,12549.0,2130.0,303.0,995.0,468.0,435.0
4,7,5,49124,49037.5,49212.5,134.5,877.5,1404.5,42868.5,3538,-1,7852,-1918.5,949,-13160.0,89.0,-3408.0,1866.0,-6418.0,-4542.0,308.0,20.0,172.0,79.0,-2.0,790.0,793.0,1226.0,12517.0,2884.0,302.0,993.0,468.0,437.0
4,7,6,53859,54037.5,54637.5,269.5,913,1946.5,44501,3480,-1,8586,-1602.5,936,-10337.0,94.0,-3408.0,4000.0,-6418.0,-4442.0,2250.0,289.0,172.0,79.0,-2.0,817.0,1850.0,1228.0,12847.0,4022.0,302.0,975.0,463.0,433.0
4,7,7,59755.5,59350,59950,267.5,1092,3182,45622,3466.5,2,9740,-9.5,918,-9048.0,105.0,-3804.0,3308.0,-6716.0,-3466.0,896.0,286.0,172.0,78.0,-2.0,834.0,4301.0,1231.0,13427.0,5080.0,973.0,958.0,450.0,428.0
4,7,8,62651.5,62237.5,62587.5,267,1135,3738,46163.5,3363,254.5,11383,-5.5,910.5,-9114.0,107.0,-4000.0,3430.0,-6716.0,-2462.0,1330.0,281.0,172.0,80.0,-2.0,831.0,5413.0,1234.0,13954.0,6085.0,2728.0,949.0,446.0,426.0
4,7,9,63869,63687.5,63737.5,327.5,1081,3980.5,46135,3044,1047,11745.5,-5,910,-8792.0,108.0,-4000.0,2874.0,-6716.0,-2010.0,1114.0,404.0,172.0,79.0,-2.0,784.0,5945.0,1233.0,14094.0,6718.0,2679.0,947.0,442.0,430.0
4,7,10,63559,63412.5,62787.5,334.5,1080,3877,46057.5,3220,2070,11244.5,-5.5,892,-10422.0,106.0,-4000.0,3056.0,-6716.0,-4006.0,1568.0,417.0,172.0,79.0,-2.0,786.0,5740.0,1230.0,14046.0,5851.0,2593.0,936.0,422.0,426.0
4,7,11,63207,63200,63025,321.5,1083,3798.5,45868,3447,2795.5,10246,-6,883,-10460.0,106.0,-4000.0,3496.0,-6716.0,-5314.0,3641.0,392.0,172.0,79.0,-2.0,797.0,5573.0,1227.0,13979.0,5020.0,1493.0,906.0,430.0,431.0
4,7,12,63211.5,62725,62800,323.5,1110.5,3773.5,45739,3640,3208.5,9305.5,-9.5,894,-9544.0,107.0,-4000.0,1706.0,-6716.0,-4556.0,5362.0,391.0,177.0,78.0,-2.0,823.0,5528.0,1197.0,13899.0,3839.0,873.0,905.0,451.0,431.0
4,7,13,62400.5,62525,61800,322.5,994.5,3719,45683.5,3834.5,3377.5,8711,-9,903,-10273.0,104.0,-4000.0,254.0,-6716.0,-5292.0,6074.0,389.0,176.0,78.0,-2.0,808.0,5438.0,1193.0,13651.0,3153.0,619.0,929.0,453.0,424.0
4,7,14,61152.5,61062.5,60125,136.5,799,3702,45842.5,3923.5,3515.5,7927,-251.5,884,-10653.0,95.0,-4000.0,1218.0,-6716.0,-6256.0,5878.0,22.0,173.0,78.0,-2.0,808.0,5404.0,1193.0,13101.0,2560.0,194.0,899.0,447.0,421.0
4,7,15,58900.5,58887.5,57975,139.5,916.5,3594,45343.5,4013,3486.5,7564,-744.5,881,-12586.0,98.0,-4000.0,2590.0,-6716.0,-6256.0,1570.0,22.0,174.0,83.0,-2.0,833.0,5163.0,1193.0,12905.0,2093.0,129.0,890.0,446.0,426.0
4,7,16,57188.5,57250,56625,142,923.5,3579.5,45549.5,4028,2992.5,7525.5,-918.5,899.5,-15065.0,101.0,-4000.0,2968.0,-6716.0,-6256.0,-1130.0,20.0,184.0,78.0,-2.0,821.0,5152.0,1188.0,13039.0,1851.0,160.0,913.0,452.0,435.0
4,7,17,56066.5,56087.5,55600,143,865,3604,45613,3907.5,2354.5,7811.5,-920,902.5,-16429.0,99.0,-4000.0,3500.0,-6716.0,-6256.0,-1742.0,22.0,184.0,80.0,-2.0,811.0,5199.0,1200.0,13029.0,2430.0,165.0,917.0,455.0,433.0
4,7,18,56707.5,57175,56912.5,141.5,870,3680,45613,3591,1500,8209.5,-285.5,904,-15032.0,100.0,-4000.0,3500.0,-6716.0,-4868.0,-2352.0,20.0,185.0,78.0,-2.0,840.0,5306.0,1215.0,13297.0,2845.0,276.0,904.0,460.0,446.0
4,7,19,58706.5,59300,59262.5,144.5,1131.5,3926.5,45840.5,3112,629.5,10532,-5.5,913,-15035.0,109.0,-4000.0,3500.0,-6516.0,-4694.0,-2342.0,24.0,185.0,79.0,-2.0,853.0,5777.0,1225.0,13979.0,5376.0,1709.0,908.0,467.0,450.0
4,7,20,58441.5,59325,59325,144.5,1082.5,3935,45901,2320.5,75,11729,-6,923,-15327.0,108.0,-4000.0,3500.0,-6470.0,-3898.0,-3888.0,24.0,186.0,78.0,-2.0,857.0,5785.0,1229.0,14379.0,6389.0,2690.0,934.0,461.0,450.0
4,7,21,59014,58500,58500,145.5,1106.5,4018,46180.5,1991,-1,11969.5,-5,937,-14654.0,109.0,-4000.0,2708.0,-6716.0,-3062.0,-3160.0,26.0,188.0,78.0,-2.0,859.0,5952.0,1228.0,14282.0,6736.0,2920.0,962.0,463.0,449.0
4,7,22,57483,57550,57550,146,941,3807.5,45599,2008.5,-1,10683.5,-4.5,938,-13269.0,105.0,-4000.0,3300.0,-6616.0,-2812.0,-850.0,25.0,188.0,79.0,-2.0,862.0,5532.0,1223.0,13776.0,5584.0,2007.0,949.0,479.0,448.0
4,7,23,59982.5,59625,59725,176,836,3862.5,45666,2081.5,-1,11009.5,-5.5,936,-9156.0,103.0,-4000.0,3500.0,-5712.0,-3422.0,3250.0,25.0,188.0,141.0,-2.0,890.0,5613.0,1225.0,13603.0,6277.0,2139.0,954.0,471.0,447.0
4,8,0,58554.5,57462.5,57087.5,142.5,781,3610,45389,2148,-1,9057.5,-11,946.5,-7017.0,102.0,-4000.0,3500.0,-6268.0,-2716.0,3016.0,20.0,187.0,79.0,-2.0,849.0,5147.0,1225.0,13554.0,4250.0,312.0,968.0,478.0,447.0
4,8,1,54842.5,54875,54475,143,648.5,3366.5,45271.5,2062,-1,7954,-1439,957.5,-8241.0,101.0,-4000.0,4000.0,-6418.0,-2824.0,1454.0,20.0,188.0,78.0,-2.0,806.0,4705.0,1225.0,13303.0,2454.0,150.0,977.0,491.0,446.0
4,8,2,53828.5,53425,53275,145.5,649.5,3357.5,45384.5,2073,-1,7498.5,-1649.5,975,-9207.0,102.0,-4000.0,4000.0,-5932.0,-3474.0,366.0,25.0,188.0,78.0,-2.0,783.0,4707.0,1226.0,12880.0,1966.0,150.0,991.0,512.0,446.0
4,8,3,51614.5,50937.5,50862.5,147,649.5,3270,44727.5,2035,-1,7117,-1585.5,978,-11447.0,103.0,-4000.0,4000.0,-5716.0,-3082.0,-3684.0,28.0,188.0,78.0,-2.0,788.0,4528.0,1227.0,12676.0,1407.0,150.0,989.0,521.0,445.0
4,8,4,50497.5,49912.5,50037.5,145.5,702,3277,44662,1797.5,-1,6893.5,-1573.5,973.5,-12758.0,106.0,-4000.0,4000.0,-6418.0,-3100.0,-3625.0,27.0,188.0,76.0,-2.0,790.0,4540.0,1227.0,12592.0,1045.0,150.0,989.0,513.0,444.0
4,8,5,51726,52087.5,52100,144,841.5,3534.5,45011,1600,-1,6961.5,-1336,973,-12004.0,112.0,-4000.0,4000.0,-6418.0,-3778.0,-802.0,26.0,188.0,73.0,-2.0,789.0,5051.0,1230.0,12432.0,1341.0,152.0,989.0,512.0,445.0
4,8,6,56434.5,57287.5,57387.5,142.5,1035,4449,46008,1505,-1,8118.5,-297.5,961,-10974.0,120.0,-4000.0,4000.0,-6418.0,-3248.0,-242.0,26.0,188.0,71.0,-2.0,838.0,6831.0,1231.0,12793.0,3292.0,152.0,980.0,500.0,442.0
4,8,7,61873.5,62925,62512.5,137.5,1097.5,4991.5,46196,1472,4,10925.5,-8,958.5,-7802.0,121.0,-2934.0,3500.0,-4486.0,-822.0,-188.0,26.0,188.0,61.0,-2.0,867.0,7888.0,1230.0,13594.0,6013.0,2244.0,970.0,506.0,441.0
4,8,8,64874,65650,65162.5,138,1076.5,5338.5,46492.5,1355.5,319,11818,-5.5,961,-5242.0,121.0,-3816.0,3500.0,-4848.0,-198.0,1688.0,26.0,189.0,62.0,-2.0,874.0,8595.0,1210.0,14193.0,6430.0,3015.0,974.0,505.0,443.0
4,8,9,66079,66337.5,66075,144,1073.5,5347.5,46473.5,1151.5,1212.5,12128.5,-5.5,948,-4787.0,119.0,-4000.0,3500.0,-6248.0,-760.0,3346.0,26.0,189.0,72.0,-2.0,872.0,8627.0,1198.0,14250.0,6570.0,3437.0,958.0,505.0,434.0
4,8,10,65607.5,65337.5,65125,140,1078.5,5340.5,46293,1017.5,2283,11617.5,-8.5,929,-6164.0,118.0,-4000.0,3500.0,-6784.0,-928.0,2134.0,25.0,190.0,66.0,-2.0,885.0,8601.0,1197.0,14110.0,6360.0,2764.0,936.0,488.0,433.0
4,8,11,64443,64487.5,64650,137,726.5,5249.5,46155,1108.5,2981,11148.5,-7,930.5,-7975.0,108.0,-4000.0,3500.0,-6784.0,-2178.0,1338.0,26.0,189.0,60.0,-2.0,856.0,8454.0,1191.0,13657.0,5938.0,2702.0,935.0,490.0,435.0
4,8,12,64218.5,63800,64212.5,136.5,1031,5273,46226,1255,3163,10402.5,-9,921.5,-8361.0,116.0,-4000.0,3500.0,-6784.0,-3068.0,2360.0,25.0,187.0,60.0,-2.0,853.0,8511.0,1185.0,13991.0,5295.0,1519.0,911.0,490.0,442.0
4,8,13,63565.5,62862.5,63437.5,136.5,895.5,5193,46233.5,1377.5,3221,10963.5,-11,933,-10752.0,111.0,-4000.0,3500.0,-6784.0,-4460.0,330.0,26.0,188.0,60.0,-2.0,850.0,8356.0,1181.0,13755.0,5797.0,2373.0,916.0,510.0,441.0
4,8,14,61648.5,60837.5,61537.5,137,972.5,5042.5,46137.5,1477,3162,10300.5,-16,928,-12988.0,112.0,-4000.0,3500.0,-6784.0,-4636.0,-1438.0,26.0,188.0,60.0,-2.0,838.0,8086.0,1162.0,13273.0,5701.0,1628.0,907.0,505.0,443.0
4,8,15,59230,57862.5,58600,138.5,1051.5,4806.5,46094.5,1520,2875.5,9889.5,-396,946,-15394.0,115.0,-4000.0,3500.0,-6784.0,-4350.0,-4068.0,26.0,188.0,65.0,-2.0,823.0,7652.0,1140.0,12932.0,5483.0,1364.0,944.0,505.0,444.0
4,8,16,57436,55787.5,57000,138,582.5,4964,46089.5,1551.5,2571.5,9851.5,-595,962,-17358.0,105.0,-4000.0,3500.0,-6784.0,-5902.0,-3766.0,26.0,187.0,63.0,-2.0,820.0,7992.0,1117.0,13416.0,4982.0,1305.0,966.0,512.0,445.0
4,8,17,56165.5,54712.5,55912.5,138.5,583.5,4954,46073,1622.5,2007.5,9932.5,-299.5,980.5,-19652.0,105.0,-4000.0,3500.0,-6784.0,-6256.0,-7012.0,26.0,186.0,64.0,-2.0,815.0,8006.0,1088.0,13835.0,4760.0,1270.0,973.0,531.0,457.0
4,8,18,56758.5,55925,56625,140,588.5,5197,46222,1547.5,1260.5,11178,-6,975.5,-20688.0,107.0,-4000.0,3500.0,-6784.0,-6048.0,-7108.0,26.0,186.0,68.0,-2.0,838.0,8424.0,1134.0,14091.0,6396.0,1868.0,969.0,520.0,463.0
4,8,19,58335.5,57087.5,57600,144,582.5,4764.5,46219,1389,545.5,13143.5,-5.5,986.5,-18867.0,98.0,-4000.0,3900.0,-6634.0,-3798.0,-7408.0,26.0,188.0,76.0,-2.0,861.0,8642.0,27.0,14530.0,7519.0,4238.0,973.0,537.0,463.0
4,8,20,58195,57200,57962.5,144.5,582.5,4809.5,46167.5,1290.5,68.5,13410.5,-5,993,-18531.0,99.0,-4000.0,3500.0,-6746.0,-3902.0,-7148.0,26.0,187.0,76.0,-2.0,931.0,8661.0,28.0,14716.0,7833.0,4273.0,982.0,541.0,464.0
4,8,21,58716,56975,57712.5,144.5,575,4782.5,46246.5,1305.5,-1,13531,-5,987,-17699.0,98.0,-4000.0,1988.0,-6714.0,-3210.0,-5218.0,26.0,187.0,75.0,-2.0,965.0,8573.0,28.0,14536.0,8165.0,4360.0,984.0,531.0,461.0
4,8,22,57319.5,56637.5,57262.5,144.5,580,4522.5,45280,1387.5,-1,11414.5,-5,984,-13976.0,101.0,-4000.0,3500.0,-4386.0,-2244.0,-3132.0,26.0,186.0,76.0,-2.0,1053.0,7965.0,28.0,14193.0,6103.0,2533.0,978.0,533.0,457.0
4,8,23,60169,59200,59387.5,145,740,4181.5,44647,1464.5,-1,12350,-5.5,985.5,-8676.0,101.0,-4000.0,3484.0,-2188.0,-1804.0,-2026.0,26.0,186.0,78.0,-2.0,1075.0,7260.0,29.0,14098.0,7390.0,3212.0,980.0,533.0,458.0
4,9,0,58610.5,56350,57362.5,144,838.5,3115.5,44347,1484.5,-1,11465.5,-10.5,991,-7529.0,95.0,-3802.0,3500.0,-4388.0,-3068.0,450.0,25.0,186.0,77.0,-2.0,1027.0,5177.0,30.0,13955.0,7272.0,1705.0,990.0,533.0,458.0
4,9,1,54232.5,53500,54462.5,142.5,1012.5,1498.5,43541,1559,-1,9643,-11,997.5,-8296.0,88.0,-3802.0,3500.0,-5806.0,-3462.0,3664.0,24.0,186.0,75.0,-2.0,962.0,2007.0,29.0,13611.0,4681.0,994.0,999.0,537.0,459.0
4,9,2,52742.5,51737.5,52450,142.5,1103,1250,42218,1578,-1,8441.5,-24,997,-5924.0,92.0,-3802.0,5800.0,-5788.0,-3930.0,3788.0,24.0,186.0,74.0,-2.0,916.0,1557.0,30.0,13251.0,3306.0,325.0,999.0,537.0,458.0
4,9,3,50210.5,49062.5,49512.5,142.5,733.5,1246,41569.5,1667,-1,7752.5,-340,989,-7097.0,82.0,-3802.0,5800.0,-5990.0,-4214.0,340.0,25.0,186.0,75.0,-2.0,891.0,1574.0,30.0,12908.0,2443.0,153.0,993.0,527.0,458.0
4,9,4,48323.5,47575,47862.5,143.5,655.5,1229,42148.5,1750,-1,7495.5,-1424,996,-9338.0,80.0,-3802.0,5800.0,-5514.0,-4106.0,-1770.0,26.0,186.0,76.0,-2.0,872.0,1560.0,30.0,12551.0,2290.0,150.0,1000.0,536.0,457.0
4,9,5,48258.5,47962.5,48075,143,648,1227.5,42124.5,1815.5,-1,7410,-969,989,-10258.0,79.0,-3802.0,5800.0,-4884.0,-4428.0,-2522.0,25.0,186.0,75.0,-2.0,870.0,1558.0,30.0,12454.0,2217.0,150.0,987.0,539.0,451.0
4,9,6,49993.5,50062.5,50050,143,650,1230.5,42532,1897.5,-1,7635,-338,983,-9475.0,77.0,-3802.0,5800.0,-5226.0,-4204.0,-324.0,25.0,186.0,75.0,-2.0,870.0,1563.0,30.0,12242.0,2878.0,150.0,971.0,544.0,450.0
4,9,7,51385,51475,51462.5,143.5,712.5,1276,42740,2082,3.5,8093.5,-301.5,978.5,-8684.0,78.0,-3802.0,5484.0,-4106.0,-3540.0,-1698.0,26.0,186.0,75.0,-2.0,902.0,1624.0,29.0,12586.0,3449.0,150.0,964.0,542.0,451.0
4,9,8,53420.5,53800,53962.5,145,860.5,1426,42990,2307.5,211,8612.5,-7.5,975.5,-8199.0,82.0,-3802.0,3500.0,-2986.0,-3728.0,-380.0,28.0,186.0,77.0,-2.0,1061.0,1764.0,30.0,12844.0,3895.0,485.0,949.0,554.0,448.0
4,9,9,56188.5,57025,56475,144.5,931.5,1434,43185,2122.5,818.5,9692.5,-7.5,971,-6207.0,82.0,-4000.0,3280.0,-1866.0,-2824.0,940.0,26.0,186.0,76.0,-2.0,1074.0,1768.0,30.0,13126.0,5059.0,1199.0,942.0,554.0,446.0
4,9,10,57068.5,57700,57050,143.5,785.5,1383,42986.5,2070.5,1545,9212.5,-7.5,971,-4042.0,77.0,-4000.0,3500.0,-746.0,-1800.0,178.0,26.0,186.0,76.0,-2.0,1070.0,1668.0,30.0,13437.0,4423.0,565.0,940.0,554.0,448.0
4,9,11,57059,57587.5,56912.5,144.5,772,1351.5,42636,2430,2185.5,8392.5,-89,975.5,-3480.0,76.0,-4000.0,3500.0,-746.0,-1144.0,-212.0,26.0,186.0,79.0,-1.0,1042.0,1631.0,30.0,13138.0,3648.0,0.0,956.0,547.0,448.0
4,9,12,57598.5,58250,57675,143,766,1369,41848,2905,2795,8494,-642,978.5,-2116.0,78.0,-4000.0,3500.0,-746.0,-696.0,1076.0,25.0,184.0,76.0,-2.0,1024.0,1678.0,36.0,13000.0,3458.0,531.0,957.0,554.0,446.0
4,9,13,57215,57362.5,56625,142.5,767,1324,41912,3370,3155,8104.5,-773,980.5,-3534.0,76.0,-4000.0,3500.0,-746.0,-820.0,-1948.0,26.0,184.0,77.0,-2.0,1024.0,1590.0,36.0,12857.0,3352.0,0.0,957.0,555.0,450.0
4,9,14,54448,54812.5,54087.5,141.5,779,1231,41874.5,3377.5,3198,7452,-1754.5,981,-5662.0,78.0,-4000.0,4800.0,-746.0,-1238.0,-4802.0,24.0,184.0,76.0,-2.0,880.0,1547.0,36.0,12422.0,2482.0,0.0,954.0,562.0,446.0
4,9,15,52048.5,52162.5,51037.5,145,782.5,1202.5,41517.5,3492.5,3031.5,7049,-2237.5,988,-7845.0,80.0,-4000.0,4800.0,-746.0,-2678.0,-5350.0,22.0,184.0,84.0,-2.0,855.0,1516.0,36.0,12221.0,1878.0,0.0,970.0,561.0,445.0
4,9,16,50168.5,50562.5,49637.5,141.5,785,1193.5,40886,3394.5,2742.5,7026,-2233.5,991.5,-9517.0,81.0,-4000.0,4800.0,-746.0,-2932.0,-6164.0,23.0,184.0,76.0,-2.0,855.0,1496.0,36.0,12258.0,1794.0,0.0,975.0,562.0,446.0
4,9,17,49387,50162.5,49437.5,142.5,816,1224.5,40818,3141,2247,7260.5,-1037,988,-12427.0,82.0,-4000.0,4800.0,-1776.0,-4622.0,-7674.0,26.0,184.0,76.0,-2.0,854.0,1561.0,36.0,12422.0,2099.0,0.0,971.0,561.0,444.0
4,9,18,50625.5,52012.5,51425,141.5,945,1251.5,41767,2773.5,1367.5,8464,-255.5,992,-13643.0,84.0,-4000.0,4800.0,-2670.0,-4368.0,-6678.0,24.0,182.0,77.0,-2.0,901.0,1566.0,36.0,12532.0,3547.0,848.0,980.0,559.0,444.0
4,9,19,52915,53725,53287.5,142.5,1087,1376.5,42175.5,2429,582.5,10815,-5,993.5,-13365.0,87.0,-4000.0,4800.0,-3794.0,-3538.0,-6358.0,27.0,182.0,76.0,-2.0,969.0,1751.0,36.0,13222.0,6253.0,2155.0,978.0,568.0,442.0
4,9,20,53495.5,53675,53212.5,144,1103,1473,42378.5,1852.5,75,12030.5,-5,982,-13075.0,87.0,-4000.0,4512.0,-4878.0,-3410.0,-4708.0,29.0,183.0,75.0,-2.0,993.0,1918.0,36.0,13748.0,7718.0,2593.0,975.0,546.0,443.0
4,9,21,54267.5,54512.5,54162.5,144.5,1093,1450.5,42349,1571,-1,12435,-5,966,-11469.0,86.0,-4000.0,-260.0,-3046.0,-2380.0,-210.0,30.0,183.0,75.0,-2.0,995.0,1871.0,36.0,13616.0,8615.0,2638.0,958.0,532.0,440.0
4,9,22,53573.5,54687.5,54675,223.5,1032.5,1326,41340.5,1338,-1,11180.5,-5.5,965,-7651.0,89.0,-4000.0,1748.0,-3760.0,-1652.0,3442.0,30.0,183.0,235.0,-2.0,988.0,1631.0,36.0,13346.0,7079.0,1936.0,958.0,530.0,442.0
