mois,jour,heure,consommation,prevision_1,prevision_0,fioul,charbon,gaz,nucleaire,eolien,solaire,hydraulique,pompage,bioenergies,echanges_physiques,taux_co2,echanges_angleterre,echanges_espagne,echanges_italie,echanges_suisse,echanges_allemagne_belgique,fioul_tac,fioul_cogen,fioul_autres,gaz_tac,gaz_cogen,gaz_ccg,gaz_autres,hydro_ecluses,hydro_lacs,hydro_turbines,bio_dechets,bio_biomasse,bio_biogaz
1 2 22 67381.5 68875 68587.5 322 2002 3039 58823 1163.5 0 7778 -26.5 890.5 -13220.0 110.0 -1338.0 -2400.0 -5284.0 -4936.0 2560.0 62.0 490.0 92.0 22.0 4113.0 1772.0 172.0 9858.0 4697.0 1001.0 1036.0 324.0 421.0
1 2 23 70026.5 70012.5 69837.5 323.5 2014 3098 58803 1057.5 0 9459 -26 899 -11200.0 109.0 -366.0 -2400.0 -4156.0 -4708.0 1946.0 62.0 491.0 93.0 22.0 4044.0 1960.0 172.0 9455.0 5999.0 3464.0 1046.0 332.0 420.0
1 3 0 68559 67000 67200 322 1827.5 2838.5 58446 1162.5 0 7988.5 -26 898.5 -9797.0 104.0 -1768.0 -2400.0 -3734.0 -4078.0 2930.0 63.0 489.0 92.0 22.0 4024.0 1460.0 172.0 9205.0 5166.0 1606.0 1037.0 334.0 425.0
1 3 1 64943 64437.5 64362.5 323 1062.5 2372 58251 1367.5 0 6013 -348 899.5 -9994.0 84.0 -2218.0 -2400.0 -3620.0 -4724.0 3680.0 63.0 490.0 92.0 22.0 4026.0 526.0 172.0 8736.0 3073.0 217.0 1032.0 341.0 426.0
1 3 2 63874.5 63375 63037.5 322 1049 2270 58137.5 1472 0 5346.5 -458.5 906 -10339.0 83.0 -2704.0 -2600.0 -3634.0 -5004.0 4370.0 63.0 490.0 91.0 22.0 4034.0 313.0 172.0 7956.0 2637.0 100.0 1039.0 345.0 428.0
1 3 3 60807 60350 59662.5 322 927 2278.5 57384 1632.5 0 4658 -1670 915 -11280.0 83.0 -2704.0 -2600.0 -3384.0 -4856.0 3230.0 62.0 489.0 93.0 22.0 4031.0 333.0 172.0 7318.0 1998.0 0.0 1050.0 353.0 428.0
1 3 4 58574 58900 57750 322 809 2292.5 56891.5 1942.5 0 4047 -2911 916 -11469.0 83.0 -2632.0 -2600.0 -3734.0 -4934.0 2834.0 62.0 490.0 92.0 22.0 4030.0 361.0 172.0 6632.0 1463.0 0.0 1047.0 354.0 430.0
1 3 5 58306.5 59100 57950 321 820 2253.5 56860 2259.5 0 3895.5 -3073.5 923 -11906.0 83.0 -2632.0 -2600.0 -3734.0 -5010.0 2496.0 62.0 489.0 92.0 22.0 4014.0 301.0 172.0 6357.0 1435.0 0.0 1042.0 369.0 434.0
1 3 6 59517 60225 59250 321 869 2237 57269.5 2485.5 0 4034.5 -2459 920 -12320.0 83.0 -2644.0 -2600.0 -3734.0 -5062.0 2312.0 60.0 490.0 92.0 20.0 4030.0 253.0 172.0 6407.0 1663.0 0.0 1037.0 372.0 430.0
1 3 7 61113 61925 60825 320.5 958.5 2257.5 57445.5 2878.5 0 4209 -2145 919.5 -11461.0 84.0 -2704.0 -2600.0 -3734.0 -4944.0 3736.0 60.0 489.0 92.0 20.0 4037.0 285.0 172.0 6577.0 1842.0 0.0 1043.0 366.0 430.0
1 3 8 62996 64000 62562.5 322 954.5 2270 57590.5 3423 2 4939 -1755 909.5 -11318.0 82.0 -3000.0 -2400.0 -3734.0 -4950.0 2930.0 60.0 491.0 92.0 20.0 4038.0 309.0 172.0 7553.0 2325.0 0.0 1036.0 356.0 426.0
1 3 9 64869.5 65900 64450 321 1089 2262.5 58138 4067 133.5 5705 -1467 909 -12577.0 82.0 -3000.0 -2400.0 -3734.0 -4810.0 1474.0 60.0 490.0 92.0 20.0 4037.0 296.0 172.0 8433.0 2676.0 301.0 1041.0 353.0 424.0
1 3 10 66901 68012.5 66450 321 1396 2226 58128.5 4555 509.5 6335.5 -756.5 910 -13449.0 87.0 -3000.0 -2400.0 -2988.0 -3882.0 -536.0 60.0 490.0 92.0 20.0 4005.0 255.0 172.0 9292.0 2788.0 591.0 1026.0 365.0 429.0
1 3 11 67702.5 68675 67100 321 1531.5 2204.5 58042 5024.5 897 7056.5 -1188.5 908 -14189.0 89.0 -3000.0 -2400.0 -2988.0 -3982.0 -1944.0 60.0 489.0 93.0 22.0 3964.0 253.0 172.0 9505.0 3747.0 860.0 1019.0 366.0 430.0
1 3 12 68708 69837.5 68062.5 321 1654 2199 57966.5 5686 1113.5 7010.5 -646 905.5 -15008.0 90.0 -3000.0 -2400.0 -2988.0 -4252.0 -1794.0 60.0 491.0 92.0 21.0 3952.0 255.0 172.0 9454.0 4568.0 0.0 1019.0 366.0 427.0
1 3 13 68874 68825 67787.5 322 1815 2230.5 57451.5 6303 1179.5 6913.5 -321 910 -15859.0 94.0 -3000.0 -2400.0 -2988.0 -5130.0 -1918.0 60.0 490.0 93.0 20.0 3988.0 283.0 172.0 9194.0 4423.0 210.0 1027.0 362.0 431.0
1 3 14 66202 65487.5 65150 322.5 1592 2237 56910 6779.5 1034.5 5857 -1338.5 918 -16221.0 92.0 -3000.0 -2400.0 -2988.0 -5140.0 -1918.0 60.0 492.0 94.0 22.0 3977.0 305.0 171.0 8183.0 3531.0 0.0 1037.0 365.0 434.0
1 3 15 63566 62500 62125 322.5 1538.5 2222 56437.5 7292 678.5 5132 -2479.5 915 -16985.0 93.0 -3000.0 -2400.0 -2988.0 -5780.0 -2928.0 60.0 490.0 94.0 21.0 3931.0 321.0 170.0 7316.0 2949.0 -1.0 1050.0 349.0 431.0
1 3 16 62093.5 61212.5 61212.5 322 1793 2183.5 56435.5 7426 280 4525.5 -2898.5 905 -17757.0 100.0 -3000.0 -2400.0 -2988.0 -5650.0 -3146.0 60.0 490.0 94.0 20.0 3901.0 275.0 170.0 7065.0 1987.0 -1.0 1036.0 347.0 427.0
1 3 17 63087.5 64162.5 64162.5 322 1891.5 2194 56542 7427.5 31.5 5539 -1883 908 -19768.0 100.0 -3000.0 -2400.0 -4108.0 -5620.0 -5138.0 60.0 490.0 94.0 22.0 3935.0 261.0 170.0 7950.0 3128.0 0.0 1037.0 354.0 424.0
1 3 18 66882 67175 67175 321 2005 2203 57343.5 7078 1 7493.5 -28 909 -20887.0 97.0 -3000.0 -2400.0 -5102.0 -6228.0 -3908.0 60.0 489.0 93.0 22.0 3967.0 248.0 170.0 9322.0 5041.0 624.0 1040.0 352.0 425.0
1 3 19 68150 67650 67650 320.5 1946.5 2235 57288.5 6738.5 0 8873 -62 911.5 -20205.0 95.0 -3000.0 -2400.0 -6300.0 -6400.0 -362.0 60.0 487.0 94.0 21.0 3998.0 280.0 170.0 10305.0 5447.0 1995.0 1030.0 367.0 425.0
1 3 20 65722 65000 65000 321.5 1604 2254 57061.5 5928.5 0 7300 -270 908 -18771.0 91.0 -3000.0 -2400.0 -6160.0 -6364.0 246.0 60.0 489.0 94.0 22.0 4022.0 294.0 170.0 9788.0 4186.0 626.0 1040.0 352.0 424.0
1 3 21 62498 62150 62150 322.5 1580.5 2282.5 56976.5 4907 0 5976.5 -1211 908 -18489.0 95.0 -3000.0 -2400.0 -6100.0 -6400.0 50.0 60.0 491.0 94.0 21.0 4054.0 319.0 172.0 9267.0 2686.0 0.0 1053.0 344.0 419.0
1 3 22 60767 62287.5 62287.5 324 1545.5 2259.5 56705.5 4148 0 5907 -2041 909 -17982.0 97.0 -3000.0 -2400.0 -5028.0 -6400.0 238.0 60.0 490.0 98.0 21.0 4019.0 309.0 172.0 9523.0 2215.0 75.0 1048.0 351.0 420.0
1 3 23 63548 64925 64925 323 1815 2219.5 56748 3315 0 6487 -630.5 909 -15276.0 101.0 -3000.0 -2400.0 -3488.0 -4838.0 1156.0 61.0 490.0 95.0 20.0 3970.0 278.0 172.0 9319.0 3475.0 180.0 1053.0 349.0 417.0
1 4 0 62373 61737.5 60737.5 323 1611 2235.5 56330 2808.5 0 5491.5 -1132 911 -12411.0 99.0 -2804.0 -2400.0 -2888.0 -4278.0 1802.0 62.0 490.0 94.0 21.0 3962.0 317.0 172.0 8777.0 2090.0 117.0 1057.0 349.0 417.0
1 4 1 58668.5 58800 57837.5 322 835 2227 55152 2553 0 4765 -2143 905.5 -11895.0 82.0 -2804.0 -2600.0 -2708.0 -4128.0 1362.0 60.0 489.0 94.0 21.0 3954.0 308.0 171.0 8272.0 1258.0 0.0 1044.0 356.0 411.0
1 4 2 57303.5 57087.5 56200 322.5 692.5 2232 54569 2370.5 0 4404.5 -2355.5 915.5 -11696.0 80.0 -2804.0 -2600.0 -2296.0 -3254.0 -62.0 60.0 490.0 94.0 21.0 3960.0 312.0 172.0 7750.0 1059.0 0.0 1058.0 363.0 410.0
1 4 3 54118 53712.5 52900 322.5 697 2254 53228.5 2141.5 0 3873.5 -3201.5 912.5 -12220.0 85.0 -2804.0 -2600.0 -1910.0 -2266.0 -2004.0 60.0 490.0 94.0 20.0 3956.0 360.0 172.0 7212.0 536.0 -1.0 1063.0 358.0 405.0
1 4 4 51700.5 51575 50862.5 323.5 718.5 2224 51521.5 1782.5 0 3804.5 -3364 915 -12447.0 88.0 -2804.0 -2600.0 -2114.0 -2726.0 -2044.0 60.0 490.0 95.0 20.0 3954.0 301.0 172.0 7011.0 598.0 0.0 1068.0 356.0 407.0
1 4 5 50880.5 51125 50312.5 321 687.5 2250.5 51381.5 1482 0 3843.5 -3279 909 -13431.0 88.0 -2804.0 -2600.0 -2702.0 -3200.0 -1958.0 60.0 488.0 94.0 21.0 3960.0 349.0 172.0 7083.0 606.0 0.0 1064.0 349.0 405.0
1 4 6 51562.5 51962.5 51325 321 632.5 2287.5 52301.5 1344 0 3932.5 -3178.5 896.5 -13950.0 85.0 -2804.0 -2600.0 -2988.0 -2802.0 -2054.0 60.0 487.0 94.0 22.0 3951.0 431.0 172.0 7240.0 625.0 0.0 1039.0 349.0 404.0
1 4 7 52638 53112.5 52425 321 579.5 2302.5 53219 1204.5 0 4114 -3244.5 893.5 -13502.0 82.0 -2804.0 -2600.0 -2988.0 -2548.0 -1890.0 60.0 486.0 95.0 20.0 3956.0 456.0 172.0 7735.0 493.0 0.0 1039.0 346.0 403.0
1 4 8 54096 54850 53812.5 322 611.5 2301.5 54493 1056.5 1.5 4452.5 -3294 899.5 -13495.0 81.0 -2804.0 -2600.0 -2988.0 -2786.0 -1848.0 62.0 488.0 94.0 21.0 3956.0 455.0 172.0 8234.0 671.0 0.0 1051.0 344.0 404.0
