mois,jour,heure,perte
3,6,16,1411
3,6,17,1419
3,6,18,1445
3,6,19,1577
3,6,20,1584
3,6,21,1490
3,6,22,1518
3,6,23,1487
3,7,0,1418
3,7,1,1322
3,7,2,1362
3,7,3,1323
3,7,4,1277
3,7,5,1342
3,7,6,1435
3,7,7,1549
3,7,8,1571
3,7,9,1618
3,7,10,1613
3,7,11,1595
3,7,12,1598
3,7,13,1478
3,7,14,1403
3,7,15,1351
3,7,16,1366
3,7,17,1372
3,7,18,1493
3,7,19,1650
3,7,20,1561
3,7,21,1388
3,7,22,1558
3,7,23,1538
3,8,0,1452
3,8,1,1369
3,8,2,1401
3,8,3,1424
3,8,4,1450
3,8,5,1523
3,8,6,1527
3,8,7,1598
3,8,8,1611
3,8,9,1556
3,8,10,1523
3,8,11,1530
3,8,12,1544
3,8,13,1524
3,8,14,1522
3,8,15,1468
3,8,16,1479
3,8,17,1475
3,8,18,1455
3,8,19,1513
3,8,20,1488
3,8,21,1443
3,8,22,1467
3,8,23,1460
3,9,0,1413
3,9,1,1372
3,9,2,1386
3,9,3,1363
3,9,4,1436
3,9,5,1420
3,9,6,1439
3,9,7,1511
3,9,8,1534
3,9,9,1510
3,9,10,1513
3,9,11,1455
3,9,12,1452
3,9,13,1429
3,9,14,1422
3,9,15,1412
3,9,16,1378
3,9,17,1351
3,9,18,1375
3,9,19,1438
3,9,20,1430
3,9,21,1345
3,9,22,1343
3,9,23,1325
3,10,0,1337
3,10,1,1293
3,10,2,1287
3,10,3,1278
3,10,4,1278
3,10,5,1301
3,10,6,1355
3,10,7,1486
3,10,8,1518
3,10,9,1481
3,10,10,1418
3,10,11,1400
3,10,12,1354
3,10,13,1324
3,10,14,1310
3,10,15,1296
3,10,16,1283
3,10,17,1272
3,10,18,1289
3,10,19,1325
3,10,20,1298
3,10,21,1255
3,10,22,1259
3,10,23,1271
3,11,0,1198
3,11,1,1151
3,11,2,1131
3,11,3,1120
3,11,4,1164
3,11,5,1140
3,11,6,1162
3,11,7,1181
3,11,8,1198
3,11,9,1222
3,11,10,1188
3,11,11,1180
3,11,12,1164
3,11,13,1127
3,11,14,1127
3,11,15,1120
3,11,16,1102
3,11,17,1097
3,11,18,1166
3,11,19,1146
3,11,20,1206
3,11,21,1185
3,11,22,1269
3,11,23,1276
3,12,0,1241
3,12,1,1175
3,12,2,1186
3,12,3,1158
3,12,4,1089
3,12,5,1068
3,12,6,1073
3,12,7,1048
3,12,8,1045
3,12,9,1080
3,12,10,1125
3,12,11,1095
3,12,12,1122
3,12,13,1072
3,12,14,1140
3,12,15,1389
3,12,16,1394
3,12,17,1552
3,12,18,1536
3,12,19,1426
3,12,20,1339
3,12,21,1290
3,12,22,1354
3,12,23,1385
3,13,0,1406
3,13,1,1449
3,13,2,1524
3,13,3,1613
3,13,4,1622
3,13,5,1616
3,13,6,1481
3,13,7,1540
3,13,8,1435
3,13,9,1340
3,13,10,1311
3,13,11,1234
3,13,12,1220
3,13,13,1200
3,13,14,1215
3,13,15,1262
3,13,16,1325
3,13,17,1559
3,13,18,1604
3,13,19,1532
3,13,20,1430
3,13,21,1256
3,13,22,1228
3,13,23,1234
3,14,0,1223
3,14,1,1235
3,14,2,1333
3,14,3,1415
3,14,4,1446
3,14,5,1442
3,14,6,1433
3,14,7,1560
3,14,8,1523
3,14,9,1405
3,14,10,1377
3,14,11,1342
3,14,12,1328
3,14,13,1330
3,14,14,1297
3,14,15,1207
3,14,16,1169
3,14,17,1232
3,14,18,1405
3,14,19,1476
3,14,20,1394
3,14,21,1312
3,14,22,1353
3,14,23,1297
3,15,0,1214
3,15,1,1184
3,15,2,1166
3,15,3,1189
3,15,4,1200
3,15,5,1207
3,15,6,1237
3,15,7,1318
3,15,8,1412
3,15,9,1474
3,15,10,1428
3,15,11,1419
3,15,12,1379
3,15,13,1308
3,15,14,1278
3,15,15,1268
3,15,16,1217
3,15,17,1236
3,15,18,1231
3,15,19,1351
3,15,20,1363
3,15,21,1291
3,15,22,1349
3,15,23,1394
3,16,0,1340
3,16,1,1276
3,16,2,1272
3,16,3,1244
3,16,4,1265
3,16,5,1281
3,16,6,1349
3,16,7,1463
3,16,8,1533
3,16,9,1448
3,16,10,1362
3,16,11,1319
3,16,12,1305
3,16,13,1270
3,16,14,1273
3,16,15,1273
3,16,16,1290
3,16,17,1311
3,16,18,1272
3,16,19,1270
3,16,20,1307
3,16,21,1278
3,16,22,1314
3,16,23,1301
3,17,0,1262
3,17,1,1241
3,17,2,1289
3,17,3,1286
3,17,4,1268
3,17,5,1224
3,17,6,1240
3,17,7,1319
3,17,8,1394
3,17,9,1344
3,17,10,1310
3,17,11,1292
3,17,12,1282
3,17,13,1235
3,17,14,1206
3,17,15,1186
3,17,16,1220
3,17,17,1193
3,17,18,1212
3,17,19,1327
3,17,20,1303
3,17,21,1273
3,17,22,1299
3,17,23,1319
3,18,0,1270
3,18,1,1312
3,18,2,1368
3,18,3,1350
3,18,4,1342
3,18,5,1376
3,18,6,1414
3,18,7,1400
3,18,8,1434
3,18,9,1365
3,18,10,1317
3,18,11,1302
3,18,12,1315
3,18,13,1308
3,18,14,1264
3,18,15,1215
3,18,16,1221
3,18,17,1221
3,18,18,1252
3,18,19,1329
3,18,20,1269
3,18,21,1227
3,18,22,1257
3,18,23,1328
3,19,0,1266
3,19,1,1222
3,19,2,1226
3,19,3,1201
3,19,4,1211
3,19,5,1177
3,19,6,1135
3,19,7,1143
3,19,8,1137
3,19,9,1115
3,19,10,1084
3,19,11,1088
3,19,12,1104
3,19,13,1071
3,19,14,1054
3,19,15,1067
3,19,16,1036
3,19,17,1085
3,19,18,1117
3,19,19,1189
3,19,20,1195
3,19,21,1178
3,19,22,1201
3,19,23,1279
3,20,0,1214
3,20,1,1157
3,20,2,1161
3,20,3,1106
3,20,4,1057
3,20,5,1080
3,20,6,1146
3,20,7,1310
3,20,8,1358
3,20,9,1378
3,20,10,1350
3,20,11,1286
3,20,12,1284
3,20,13,1247
3,20,14,1225
3,20,15,1187
3,20,16,1202
3,20,17,1220
3,20,18,1306
3,20,19,1426
3,20,20,1379
3,20,21,1290
3,20,22,1324
3,20,23,1385
3,21,0,1334
3,21,1,1297
3,21,2,1283
3,21,3,1218
3,21,4,1188
3,21,5,1219
3,21,6,1282
3,21,7,1389
3,21,8,1482
3,21,9,1482
3,21,10,1535
3,21,11,1525
3,21,12,1486
3,21,13,1385
3,21,14,1417
3,21,15,1351
3,21,16,1214
3,21,17,1190
3,21,18,1300
3,21,19,1482
3,21,20,1487
3,21,21,1425
3,21,22,1470
3,21,23,1485
3,22,0,1422
3,22,1,1373
3,22,2,1325
3,22,3,1248
3,22,4,1255
3,22,5,1353
3,22,6,1444
3,22,7,1537
3,22,8,1616
3,22,9,1713
3,22,10,1688
3,22,11,1605
3,22,12,1608
3,22,13,1489
3,22,14,1383
3,22,15,1318
3,22,16,1324
3,22,17,1341
3,22,18,1444
3,22,19,1639
3,22,20,1619
3,22,21,1520
3,22,22,1606
3,22,23,1565
3,23,0,1571
3,23,1,1537
3,23,2,1444
3,23,3,1334
3,23,4,1332
3,23,5,1387
3,23,6,1526
3,23,7,1733
3,23,8,1922
3,23,9,1868
3,23,10,1898
3,23,11,1853
3,23,12,1787
3,23,13,1680
3,23,14,1612
3,23,15,1556
3,23,16,1493
3,23,17,1517
3,23,18,1665
3,23,19,1907
3,23,20,1848
3,23,21,1683
3,23,22,1732
3,23,23,1720
3,24,0,1620
3,24,1,1567
3,24,2,1543
3,24,3,1433
3,24,4,1391
3,24,5,1462
3,24,6,1594
3,24,7,1687
3,24,8,1766
3,24,9,1708
3,24,10,1611
3,24,11,1542
3,24,12,1528
3,24,13,1411
3,24,14,1357
3,24,15,1324
3,24,16,1280
3,24,17,1267
3,24,18,1327
3,24,19,1382
3,24,20,1360
3,24,21,1294
3,24,22,1340
3,24,23,1340
3,25,0,1223
3,25,1,1199
3,25,2,1214
3,25,3,1217
3,25,4,1254
3,25,5,1242
3,25,6,1235
3,25,7,1213
3,25,8,1264
3,25,9,1294
3,25,10,1269
3,25,11,1288
3,25,12,1316
3,25,13,1294
3,25,14,1279
3,25,15,1298
3,25,16,1299
3,25,17,1277
3,25,18,1255
3,25,19,1254
3,25,20,1278
3,25,21,1277
3,25,22,1326
3,25,23,1315
3,26,0,1277
3,26,1,1222
3,26,2,1222
3,26,3,1231
3,26,4,1150
3,26,5,1115
3,26,6,1109
3,26,7,1122
3,26,8,1127
3,26,9,1130
3,26,10,1119
3,26,11,1089
3,26,12,1097
3,26,13,1071
3,26,14,1023
3,26,15,1012
3,26,16,1035
3,26,17,1111
3,26,18,1126
3,26,19,1137
3,26,20,1092
3,26,21,1094
3,26,22,1139
3,26,23,1215
3,27,0,1230
3,27,1,1237
3,27,2,1217
3,27,3,1154
3,27,4,1155
3,27,5,1165
3,27,6,1125
3,27,7,1160
3,27,8,1203
3,27,9,1235
3,27,10,1230
3,27,11,1208
3,27,12,1197
3,27,13,1176
3,27,14,1180
3,27,15,1209
3,27,16,1239
3,27,17,1257
3,27,18,1261
3,27,19,1290
3,27,20,1262
3,27,21,1284
3,27,22,1273
3,27,23,1187
3,28,0,1148
3,28,1,1158
3,28,2,1202
3,28,3,1255
3,28,4,1297
3,28,5,1275
3,28,6,1209
3,28,7,1293
3,28,8,1334
3,28,9,1318
3,28,10,1257
3,28,11,1229
3,28,12,1200
3,28,13,1197
3,28,14,1197
3,28,15,1223
3,28,16,1278
3,28,17,1354
3,28,18,1341
3,28,19,1269
3,28,20,1251
3,28,21,1256
3,28,22,1208
3,28,23,1159
3,29,0,1120
3,29,1,1137
3,29,2,1170
3,29,3,1216
3,29,4,1182
3,29,5,1182
3,29,6,1132
3,29,7,1214
3,29,8,1271
3,29,9,1269
3,29,10,1219
3,29,11,1184
3,29,12,1143
3,29,13,1088
3,29,14,1092
3,29,15,1080
3,29,16,1084
3,29,17,1123
3,29,18,1148
3,29,19,1114
3,29,20,1119
3,29,21,1150
3,29,22,1181
3,29,23,1159
3,30,0,1156
3,30,1,1194
3,30,2,1266
3,30,3,1298
3,30,4,1337
3,30,5,1363
3,30,6,1285
3,30,7,1309
3,30,8,1318
3,30,9,1341
3,30,10,1356
3,30,11,1341
3,30,12,1247
3,30,13,1258
3,30,14,1277
3,30,15,1315
3,30,16,1314
3,30,17,1397
3,30,18,1398
3,30,19,1362
3,30,20,1300
3,30,21,1255
3,30,22,1257
3,30,23,1216
3,31,0,1186
3,31,1,1264
3,31,2,1376
3,31,3,1365
3,31,4,1442
3,31,5,1342
3,31,6,1207
3,31,7,1169
3,31,8,1176
3,31,9,1175
3,31,10,1124
3,31,11,1113
3,31,12,1104
3,31,13,1101
3,31,14,1102
3,31,15,1095
3,31,16,1138
3,31,17,1110
3,31,18,1101
3,31,19,1104
3,31,20,1116
3,31,21,1116
3,31,22,1142
3,31,23,1148
4,1,0,1151
4,1,1,1139
4,1,2,1173
4,1,3,1165
4,1,4,1193
4,1,5,1143
4,1,6,1167
4,1,7,1135
4,1,8,1105
4,1,9,1122
4,1,10,1119
4,1,11,1083
4,1,12,1101
4,1,13,1075
4,1,14,1059
4,1,15,1081
4,1,16,1189
4,1,17,1185
4,1,18,1422
4,1,19,1454
4,1,20,1149
4,1,21,1116
4,1,22,1179
4,1,23,1295
4,2,0,1236
4,2,1,1167
4,2,2,1125
4,2,3,1113
4,2,4,1136
4,2,5,1149
4,2,6,1159
4,2,7,1158
4,2,8,1144
4,2,9,1146
4,2,10,1121
4,2,11,1087
4,2,12,1103
4,2,13,1086
4,2,14,1083
4,2,15,1069
4,2,16,1114
4,2,17,1141
4,2,18,1118
4,2,19,1094
4,2,20,1071
4,2,21,1114
4,2,22,1152
4,2,23,1246
4,3,0,1214
4,3,1,1138
4,3,2,1111
4,3,3,1092
4,3,4,1097
4,3,5,1107
4,3,6,1109
4,3,7,1209
4,3,8,1260
4,3,9,1283
4,3,10,1309
4,3,11,1307
4,3,12,1275
4,3,13,1228
4,3,14,1193
4,3,15,1170
4,3,16,1205
4,3,17,1268
4,3,18,1234
4,3,19,1199
4,3,20,1169
4,3,21,1173
4,3,22,1150
4,3,23,1177
4,4,0,1129
4,4,1,1125
4,4,2,1156
4,4,3,1155
4,4,4,1165
4,4,5,1165
4,4,6,1169
4,4,7,1224
4,4,8,1301
4,4,9,1316
4,4,10,1344
4,4,11,1323
4,4,12,1308
4,4,13,1260
4,4,14,1226
4,4,15,1219
4,4,16,1244
4,4,17,1291
4,4,18,1283
4,4,19,1292
4,4,20,1242
4,4,21,1250
4,4,22,1232
4,4,23,1236
4,5,0,1179
4,5,1,1133
4,5,2,1149
4,5,3,1187
4,5,4,1213
4,5,5,1208
4,5,6,1189
4,5,7,1254
4,5,8,1271
4,5,9,1324
4,5,10,1315
4,5,11,1280
4,5,12,1307
4,5,13,1264
4,5,14,1205
4,5,15,1195
4,5,16,1202
4,5,17,1169
4,5,18,1169
4,5,19,1149
4,5,20,1151
4,5,21,1160
4,5,22,1159
4,5,23,1138
4,6,0,1091
4,6,1,1110
4,6,2,1125
4,6,3,1145
4,6,4,1166
4,6,5,1163
4,6,6,1186
4,6,7,1229
4,6,8,1274
4,6,9,1312
4,6,10,1296
4,6,11,1303
4,6,12,1263
4,6,13,1252
4,6,14,1262
4,6,15,1225
4,6,16,1199
4,6,17,1192
4,6,18,1157
4,6,19,1189
4,6,20,1146
4,6,21,1142
4,6,22,1164
4,6,23,1201
4,7,0,1135
4,7,1,1131
4,7,2,1188
4,7,3,1208
4,7,4,1212
4,7,5,1183
4,7,6,1166
4,7,7,1243
4,7,8,1315
4,7,9,1317
4,7,10,1307
4,7,11,1282
4,7,12,1209
4,7,13,1208
4,7,14,1218
4,7,15,1223
4,7,16,1220
4,7,17,1263
4,7,18,1229
4,7,19,1184
4,7,20,1187
4,7,21,1172
4,7,22,1172
4,7,23,1155
4,8,0,1101
4,8,1,1112
4,8,2,1134
4,8,3,1144
4,8,4,1156
4,8,5,1162
4,8,6,1146
4,8,7,1095
4,8,8,1090
4,8,9,1110
4,8,10,1089
4,8,11,1090
4,8,12,1073
4,8,13,1086
4,8,14,1100
4,8,15,1117
4,8,16,1148
4,8,17,1154
4,8,18,1167
4,8,19,1157
4,8,20,1199
4,8,21,1157
4,8,22,1100
4,8,23,1087
4,9,0,1042
4,9,1,1059
4,9,2,1074
4,9,3,1071
4,9,4,1108
4,9,5,1123
4,9,6,1103
4,9,7,1116
4,9,8,1088
4,9,9,1045
4,9,10,1051
4,9,11,1057
4,9,12,1051
4,9,13,1058
4,9,14,1136
4,9,15,1158
4,9,16,1232
4,9,17,1232
4,9,18,1160
4,9,19,1094
4,9,20,1083
4,9,21,1040
4,9,22,1055
4,9,23,1054
4,10,0,1079
4,10,1,1091
4,10,2,1166
4,10,3,1191
4,10,4,1167
4,10,5,1168
4,10,6,1097
4,10,7,1034
4,10,8,1059
4,10,9,1084
4,10,10,1097
4,10,11,1108
4,10,12,1112
4,10,13,1115
4,10,14,1152
4,10,15,1114
4,10,16,1142
4,10,17,1122
4,10,18,1085
4,10,19,1061
4,10,20,1069
4,10,21,1096
4,10,22,1086
4,10,23,1084
4,11,0,1069
4,11,1,1075
4,11,2,1082
4,11,3,1084
4,11,4,1073
4,11,5,1058
4,11,6,1059
4,11,7,1063
4,11,8,1110
4,11,9,1143
4,11,10,1131
4,11,11,1112
4,11,12,1098
4,11,13,1080
4,11,14,1083
4,11,15,1058
4,11,16,1061
4,11,17,1090
4,11,18,1071
4,11,19,1048
4,11,20,1052
4,11,21,1057
4,11,22,1075
4,11,23,1078
4,12,0,1054
4,12,1,1052
4,12,2,1129
4,12,3,1166
4,12,4,1197
4,12,5,1129
4,12,6,1110
4,12,7,1108
4,12,8,1138
4,12,9,1172
4,12,10,1178
4,12,11,1168
4,12,12,1141
4,12,13,1125
4,12,14,1161
4,12,15,1149
4,12,16,1133
4,12,17,1143
4,12,18,1137
4,12,19,1107
4,12,20,1086
4,12,21,1085
4,12,22,1110
4,12,23,1112
4,13,0,1061
4,13,1,1076
4,13,2,1062
4,13,3,1136
4,13,4,1150
4,13,5,1152
4,13,6,1150
4,13,7,1049
4,13,8,1163
4,13,9,1225
4,13,10,1232
4,13,11,1147
4,13,12,1193
4,13,13,1152
4,13,14,1114
4,13,15,1032
4,13,16,1142
4,13,17,1157
4,13,18,1145
4,13,19,1145
4,13,20,1114
4,13,21,1043
4,13,22,1119
4,13,23,1113
4,14,0,1064
4,14,1,1060
4,14,2,1072
4,14,3,1100
4,14,4,1110
4,14,5,1087
4,14,6,1116
4,14,7,1129
4,14,8,1119
4,14,9,1205
4,14,10,1240
4,14,11,1142
4,14,12,1116
4,14,13,1104
4,14,14,1096
4,14,15,1066
4,14,16,1056
4,14,17,1094
4,14,18,1119
4,14,19,1067
4,14,20,1035
4,14,21,1038
4,14,22,1148
4,14,23,1167
4,15,0,1121
4,15,1,1054
4,15,2,1066
4,15,3,1024
4,15,4,1018
4,15,5,1028
4,15,6,1045
4,15,7,1000
4,15,8,1023
4,15,9,1018
4,15,10,1000
4,15,11,1065
4,15,12,1112
4,15,13,1039
4,15,14,998
4,15,15,920
4,15,16,929
4,15,17,989
4,15,18,962
4,15,19,1010
4,15,20,1021
4,15,21,1105
4,15,22,1161
4,15,23,1217
4,16,0,1002
4,16,1,992
4,16,2,940
4,16,3,891
4,16,4,924
4,16,5,930
4,16,6,932
4,16,7,979
4,16,8,956
4,16,9,976
4,16,10,966
4,16,11,949
4,16,12,924
4,16,13,923
4,16,14,889
4,16,15,896
4,16,16,942
4,16,17,938
4,16,18,932
4,16,19,949
4,16,20,965
4,16,21,929
4,16,22,1008
4,16,23,1070
4,17,0,975
4,17,1,965
4,17,2,976
4,17,3,971
4,17,4,1006
4,17,5,1017
4,17,6,1017
4,17,7,1005
4,17,8,980
4,17,9,993
4,17,10,1001
4,17,11,1046
4,17,12,1067
4,17,13,1049
4,17,14,1089
4,17,15,1083
4,17,16,1143
4,17,17,1184
4,17,18,1099
4,17,19,1022
4,17,20,1055
4,17,21,1055
4,17,22,1094
4,17,23,1011
4,18,0,1062
4,18,1,1020
4,18,2,999
4,18,3,1030
4,18,4,1044
4,18,5,1032
4,18,6,1108
4,18,7,1102
4,18,8,1209
4,18,9,1239
4,18,10,1162
4,18,11,1184
4,18,12,1140
4,18,13,1110
4,18,14,1139
4,18,15,1158
4,18,16,1161
4,18,17,1170
4,18,18,1099
4,18,19,1089
4,18,20,1092
4,18,21,1147
4,18,22,1140
4,18,23,1050
4,19,0,1067
4,19,1,1049
4,19,2,1067
4,19,3,1090
4,19,4,1120
4,19,5,1136
4,19,6,1275
4,19,7,1339
4,19,8,1289
4,19,9,1233
4,19,10,1194
4,19,11,1202
4,19,12,1176
4,19,13,1176
4,19,14,1222
4,19,15,1265
4,19,16,1297
4,19,17,1394
4,19,18,1371
4,19,19,1201
4,19,20,1114
4,19,21,1059
4,19,22,1130
4,19,23,1145
4,20,0,1125
4,20,1,1127
4,20,2,1145
4,20,3,1164
4,20,4,1175
4,20,5,1245
4,20,6,1273
4,20,7,1285
4,20,8,1310
4,20,9,1298
4,20,10,1200
4,20,11,1164
4,20,12,1148
4,20,13,1149
4,20,14,1175
4,20,15,1178
4,20,16,1179
4,20,17,1188
4,20,18,1178
4,20,19,1092
4,20,20,1105
4,20,21,1055
4,20,22,1055
4,20,23,1012
4,21,0,1070
4,21,1,1102
4,21,2,1060
4,21,3,1034
4,21,4,1123
4,21,5,1120
4,21,6,1061
4,21,7,1198
4,21,8,1319
4,21,9,1300
4,21,10,1180
4,21,11,1163
4,21,12,1140
4,21,13,1131
4,21,14,1113
4,21,15,1149
4,21,16,1189
4,21,17,1169
4,21,18,1108
4,21,19,1051
4,21,20,1080
4,21,21,1053
4,21,22,1066
4,21,23,1030
4,22,0,1028
4,22,1,1032
4,22,2,1054
4,22,3,1059
4,22,4,1084
4,22,5,1060
4,22,6,1035
4,22,7,1063
4,22,8,904
4,22,9,1023
4,22,10,1020
4,22,11,1039
4,22,12,1054
4,22,13,1034
4,22,14,1040
4,22,15,1048
4,22,16,1063
4,22,17,1061
4,22,18,1093
4,22,19,1074
4,22,20,1098
4,22,21,1060
4,22,22,997
4,22,23,1173
4,23,0,973
4,23,1,1060
4,23,2,1056
4,23,3,1077
4,23,4,1072
4,23,5,1045
4,23,6,1040
4,23,7,1041
4,23,8,1030
4,23,9,1024
4,23,10,1036
4,23,11,1142
4,23,12,1096
4,23,13,1035
4,23,14,1064
4,23,15,979
4,23,16,1022
4,23,17,1120
4,23,18,1245
4,23,19,1116
4,23,20,1090
4,23,21,1036
4,23,22,1104
4,23,23,1106
4,24,0,1012
4,24,1,1056
4,24,2,1069
4,24,3,1065
4,24,4,1063
4,24,5,1058
4,24,6,1061
4,24,7,1093
4,24,8,1153
4,24,9,1142
4,24,10,1106
4,24,11,1036
4,24,12,1084
4,24,13,1152
4,24,14,1105
4,24,15,988
4,24,16,1034
4,24,17,1118
4,24,18,1066
4,24,19,1083
4,24,20,1099
4,24,21,973
4,24,22,1024
4,24,23,998
4,25,0,1003
4,25,1,1006
4,25,2,1032
4,25,3,1044
4,25,4,1052
4,25,5,1009
4,25,6,1016
4,25,7,1094
4,25,8,1221
4,25,9,1095
4,25,10,1181
4,25,11,1262
4,25,12,1143
4,25,13,1163
4,25,14,1154
4,25,15,1121
4,25,16,1120
4,25,17,1157
4,25,18,1227
4,25,19,1179
4,25,20,1182
4,25,21,1190
4,25,22,1158
4,25,23,1199
4,26,0,1193
4,26,1,1112
4,26,2,1157
4,26,3,1164
4,26,4,1150
4,26,5,1209
4,26,6,1199
4,26,7,1279
4,26,8,1362
4,26,9,1408
4,26,10,1250
4,26,11,1221
4,26,12,1230
4,26,13,1174
4,26,14,1100
4,26,15,1160
4,26,16,1170
4,26,17,1162
4,26,18,1184
4,26,19,1261
4,26,20,1163
4,26,21,1172
4,26,22,1254
4,26,23,1253
4,27,0,1184
4,27,1,1189
4,27,2,1168
4,27,3,1137
4,27,4,1160
4,27,5,1149
4,27,6,1248
4,27,7,1331
4,27,8,1458
4,27,9,1528
4,27,10,1454
4,27,11,1361
4,27,12,1311
4,27,13,1254
4,27,14,1206
4,27,15,1168
4,27,16,1162
4,27,17,1141
4,27,18,1155
4,27,19,1147
4,27,20,1168
4,27,21,1180
4,27,22,1261
4,27,23,1210
4,28,0,1153
4,28,1,1183
4,28,2,1182
4,28,3,1159
4,28,4,1141
4,28,5,1211
4,28,6,1247
4,28,7,1357
4,28,8,1478
4,28,9,1484
4,28,10,1404
4,28,11,1347
4,28,12,1304
4,28,13,1218
4,28,14,1189
4,28,15,1138
4,28,16,1128
4,28,17,1126
4,28,18,1077
4,28,19,1091
4,28,20,1108
4,28,21,1109
4,28,22,1217
4,28,23,1360
4,29,0,1138
4,29,1,1095
4,29,2,1112
4,29,3,1089
4,29,4,1111
4,29,5,1107
4,29,6,1126
4,29,7,1200
4,29,8,1014
4,29,9,1072
4,29,10,1037
4,29,11,1021
4,29,12,1022
4,29,13,989
4,29,14,1018
4,29,15,995
4,29,16,1018
4,29,17,1011
4,29,18,1004
4,29,19,980
4,29,20,992
4,29,21,1054
4,29,22,1144
4,29,23,1095
4,30,0,997
4,30,1,991
4,30,2,946
4,30,3,962
4,30,4,983
4,30,5,994
4,30,6,976
4,30,7,984
4,30,8,989
4,30,9,987
4,30,10,1007
4,30,11,1098
4,30,12,1158
4,30,13,1247
4,30,14,1250
4,30,15,1308
4,30,16,1290
4,30,17,1066
4,30,18,1094
4,30,19,1065
4,30,20,1234
4,30,21,1245
4,30,22,1284
4,30,23,1369
5,1,0,1293
5,1,1,1151
5,1,2,1150
5,1,3,1189
5,1,4,1189
5,1,5,1168
5,1,6,1157
5,1,7,1135
5,1,8,1141
5,1,9,1090
5,1,10,1055
5,1,11,1048
5,1,12,991
5,1,13,1005
5,1,14,1008
5,1,15,1023
5,1,16,954
5,1,17,968
5,1,18,1027
5,1,19,1030
5,1,20,1025
5,1,21,1077
5,1,22,1142
5,1,23,1292
5,2,0,1238
5,2,1,1191
5,2,2,1188
5,2,3,1138
5,2,4,1092
5,2,5,1084
5,2,6,1062
5,2,7,1157
5,2,8,1168
5,2,9,1188
5,2,10,1178
5,2,11,1161
5,2,12,1165
5,2,13,1128
5,2,14,1061
5,2,15,1068
5,2,16,1047
5,2,17,1033
5,2,18,1014
5,2,19,1026
5,2,20,1045
5,2,21,1044
5,2,22,1085
5,2,23,1181
5,3,0,1131
5,3,1,1140
5,3,2,1217
5,3,3,1174
5,3,4,1158
5,3,5,1152
5,3,6,1118
5,3,7,1084
5,3,8,1266
5,3,9,1299
5,3,10,1283
5,3,11,1226
5,3,12,1228
5,3,13,1175
5,3,14,1177
5,3,15,1139
5,3,16,1133
5,3,17,1068
5,3,18,1043
5,3,19,1068
5,3,20,1054
5,3,21,1075
5,3,22,1107
5,3,23,1183
5,4,0,1138
5,4,1,1141
5,4,2,1169
5,4,3,1180
5,4,4,1157
5,4,5,1150
5,4,6,1115
5,4,7,1153
5,4,8,1255
5,4,9,1223
5,4,10,1187
5,4,11,1197
5,4,12,1181
5,4,13,1175
5,4,14,1220
5,4,15,1248
5,4,16,1220
5,4,17,1163
5,4,18,1121
5,4,19,1094
5,4,20,1095
5,4,21,1108
5,4,22,1125
5,4,23,1169
5,5,0,1149
5,5,1,1197
5,5,2,1236
5,5,3,1211
5,5,4,1200
5,5,5,1173
5,5,6,1143
5,5,7,1157
5,5,8,1174
5,5,9,1210
5,5,10,1242
5,5,11,1223
5,5,12,1218
5,5,13,1145
5,5,14,1132
5,5,15,1132
5,5,16,1123
5,5,17,1273
5,5,18,1342
5,5,19,1151
5,5,20,1109
5,5,21,1126
5,5,22,1160
5,5,23,1164
5,6,0,1144
5,6,1,1099
5,6,2,1134
5,6,3,1182
5,6,4,1160
5,6,5,1173
5,6,6,1178
5,6,7,1147
5,6,8,1096
5,6,9,1111
5,6,10,1137
5,6,11,1164
5,6,12,1186
5,6,13,1174
5,6,14,1206
5,6,15,1185
5,6,16,1163
5,6,17,1130
5,6,18,1109
5,6,19,1119
5,6,20,1138
5,6,21,1123
5,6,22,1113
5,6,23,1158
5,7,0,1077
5,7,1,1032
5,7,2,1013
5,7,3,1000
5,7,4,1020
5,7,5,1018
5,7,6,1026
5,7,7,1025
5,7,8,1000
5,7,9,993
5,7,10,997
5,7,11,1001
5,7,12,1014
5,7,13,1013
5,7,14,1011
5,7,15,1025
5,7,16,1037
5,7,17,1032
5,7,18,1028
5,7,19,1017
5,7,20,1021
5,7,21,1029
5,7,22,1050
5,7,23,1068
5,8,0,1045
5,8,1,1023
5,8,2,1027
5,8,3,1016
5,8,4,1033
5,8,5,1021
5,8,6,1015
5,8,7,1052
5,8,8,1076
5,8,9,1130
5,8,10,1152
5,8,11,1163
5,8,12,1167
5,8,13,1169
5,8,14,1144
5,8,15,1186
5,8,16,1199
5,8,17,1136
5,8,18,1024
5,8,19,994
5,8,20,970
5,8,21,971
5,8,22,984
5,8,23,1019
5,9,0,1000
5,9,1,989
5,9,2,1015
5,9,3,982
5,9,4,1011
5,9,5,968
5,9,6,967
5,9,7,1086
5,9,8,1170
5,9,9,1176
5,9,10,1171
5,9,11,1120
5,9,12,1130
5,9,13,1120
5,9,14,1102
5,9,15,1044
5,9,16,1033
5,9,17,1040
5,9,18,1013
5,9,19,1010
5,9,20,1009
5,9,21,1008
5,9,22,1045
5,9,23,1053
5,10,0,1013
5,10,1,1000
5,10,2,1057
5,10,3,1095
5,10,4,1070
5,10,5,1030
5,10,6,1008
5,10,7,1062
5,10,8,1128
5,10,9,1149
5,10,10,1125
5,10,11,1092
5,10,12,1104
5,10,13,1065
5,10,14,1039
5,10,15,1020
5,10,16,993
