mois,jour,heure,perte
5,9,18,1020
5,9,19,1077
5,9,20,1119
5,9,21,1127
5,9,22,1252
5,9,23,1260
5,10,0,1165
5,10,1,1116
5,10,2,1119
5,10,3,1131
5,10,4,1159
5,10,5,1147
5,10,6,1097
5,10,7,1085
5,10,8,1123
5,10,9,1140
5,10,10,1115
5,10,11,1115
5,10,12,1103
5,10,13,1067
5,10,14,1042
5,10,15,1027
5,10,16,1026
5,10,17,1045
5,10,18,1101
5,10,19,1135
5,10,20,1067
5,10,21,1074
5,10,22,1086
5,10,23,1080
5,11,0,996
5,11,1,1000
5,11,2,1056
5,11,3,1159
5,11,4,1190
5,11,5,1162
5,11,6,1144
5,11,7,1179
5,11,8,1218
5,11,9,1234
5,11,10,1256
5,11,11,1303
5,11,12,1341
5,11,13,1270
5,11,14,1215
5,11,15,1135
5,11,16,1102
5,11,17,1059
5,11,18,1106
5,11,19,1146
5,11,20,1115
5,11,21,1116
5,11,22,1159
5,11,23,1229
5,12,0,1174
5,12,1,1046
5,12,2,990
5,12,3,984
5,12,4,992
5,12,5,972
5,12,6,988
5,12,7,1045
5,12,8,1121
5,12,9,1180
5,12,10,1173
5,12,11,1176
5,12,12,1156
5,12,13,1131
5,12,14,1079
5,12,15,1076
5,12,16,1066
5,12,17,1025
5,12,18,1029
5,12,19,1059
5,12,20,1016
5,12,21,987
5,12,22,1049
5,12,23,1087
5,13,0,1077
5,13,1,1008
5,13,2,1017
5,13,3,1047
5,13,4,1110
5,13,5,1107
5,13,6,1123
5,13,7,1174
5,13,8,1194
5,13,9,1209
5,13,10,1205
5,13,11,1168
5,13,12,1145
5,13,13,1085
5,13,14,1032
5,13,15,976
5,13,16,956
5,13,17,972
5,13,18,976
5,13,19,1112
5,13,20,1134
5,13,21,1065
5,13,22,1093
5,13,23,1136
5,14,0,1046
5,14,1,969
5,14,2,1044
5,14,3,1002
5,14,4,1120
5,14,5,1122
5,14,6,1080
5,14,7,1034
5,14,8,869
5,14,9,914
5,14,10,929
5,14,11,925
5,14,12,938
5,14,13,901
5,14,14,874
5,14,15,833
5,14,16,826
5,14,17,911
5,14,18,928
5,14,19,972
5,14,20,972
5,14,21,1010
5,14,22,1047
5,14,23,1104
5,15,0,1020
5,15,1,965
5,15,2,929
5,15,3,931
5,15,4,880
5,15,5,909
5,15,6,913
5,15,7,889
5,15,8,909
5,15,9,944
5,15,10,992
5,15,11,1008
5,15,12,1065
5,15,13,970
5,15,14,981
5,15,15,953
5,15,16,880
5,15,17,851
5,15,18,1033
5,15,19,1072
5,15,20,1017
5,15,21,973
5,15,22,1101
5,15,23,1119
5,16,0,1024
5,16,1,912
5,16,2,870
5,16,3,841
5,16,4,842
5,16,5,859
5,16,6,881
5,16,7,920
5,16,8,951
5,16,9,980
5,16,10,988
5,16,11,1001
5,16,12,1054
5,16,13,995
5,16,14,940
5,16,15,933
5,16,16,927
5,16,17,936
5,16,18,954
5,16,19,961
5,16,20,936
5,16,21,970
5,16,22,1030
5,16,23,1033
5,17,0,1071
5,17,1,983
5,17,2,939
5,17,3,1006
5,17,4,974
5,17,5,902
5,17,6,951
5,17,7,1093
5,17,8,1189
5,17,9,1203
5,17,10,1169
5,17,11,1170
5,17,12,1202
5,17,13,1136
5,17,14,1083
5,17,15,968
5,17,16,955
5,17,17,947
5,17,18,934
5,17,19,959
5,17,20,950
5,17,21,927
5,17,22,1039
5,17,23,1050
5,18,0,984
5,18,1,950
5,18,2,921
5,18,3,913
5,18,4,902
5,18,5,931
5,18,6,918
5,18,7,945
5,18,8,1038
5,18,9,1071
5,18,10,1063
5,18,11,1053
5,18,12,1009
5,18,13,993
5,18,14,1030
5,18,15,1056
5,18,16,1115
5,18,17,1254
5,18,18,1277
5,18,19,1262
5,18,20,1203
5,18,21,1022
5,18,22,1045
5,18,23,1034
5,19,0,1002
5,19,1,1024
5,19,2,1024
5,19,3,1062
5,19,4,1128
5,19,5,1035
5,19,6,986
5,19,7,1115
5,19,8,1145
5,19,9,1195
5,19,10,1218
5,19,11,1269
5,19,12,1243
5,19,13,1154
5,19,14,1203
5,19,15,1145
5,19,16,1191
5,19,17,1216
5,19,18,1168
5,19,19,1137
5,19,20,1097
5,19,21,944
5,19,22,982
5,19,23,1012
5,20,0,969
5,20,1,937
5,20,2,908
5,20,3,916
5,20,4,946
5,20,5,953
5,20,6,940
5,20,7,1020
5,20,8,1109
5,20,9,1172
5,20,10,1138
5,20,11,1116
5,20,12,1105
5,20,13,1012
5,20,14,962
5,20,15,903
5,20,16,868
5,20,17,880
5,20,18,883
5,20,19,892
5,20,20,879
5,20,21,868
5,20,22,961
5,20,23,979
5,21,0,867
5,21,1,843
5,21,2,860
5,21,3,887
5,21,4,910
5,21,5,916
5,21,6,944
5,21,7,963
5,21,8,1028
5,21,9,952
5,21,10,907
5,21,11,877
5,21,12,880
5,21,13,825
5,21,14,839
5,21,15,960
5,21,16,1077
5,21,17,1232
5,21,18,1223
5,21,19,1282
5,21,20,1206
5,21,21,1117
5,21,22,1107
5,21,23,1115
5,22,0,1050
5,22,1,1027
5,22,2,1017
5,22,3,964
5,22,4,885
5,22,5,913
5,22,6,967
5,22,7,962
5,22,8,1024
5,22,9,1020
5,22,10,991
5,22,11,991
5,22,12,1103
5,22,13,1149
5,22,14,1079
5,22,15,977
5,22,16,1111
5,22,17,1393
5,22,18,1372
5,22,19,1279
5,22,20,1280
5,22,21,1224
5,22,22,1107
5,22,23,1086
5,23,0,1005
5,23,1,1004
5,23,2,998
5,23,3,1017
5,23,4,1043
5,23,5,1033
5,23,6,1030
5,23,7,1053
5,23,8,1104
5,23,9,1205
5,23,10,1247
5,23,11,1315
5,23,12,1268
5,23,13,1198
5,23,14,1114
5,23,15,1077
5,23,16,1030
5,23,17,1051
5,23,18,1061
5,23,19,1049
5,23,20,986
5,23,21,974
5,23,22,1074
5,23,23,1116
5,24,0,1032
5,24,1,964
5,24,2,931
5,24,3,890
5,24,4,891
5,24,5,896
5,24,6,947
5,24,7,999
5,24,8,1093
5,24,9,1128
5,24,10,1148
5,24,11,1190
5,24,12,1117
5,24,13,1038
5,24,14,1063
5,24,15,1019
5,24,16,1041
5,24,17,1077
5,24,18,1095
5,24,19,1034
5,24,20,926
5,24,21,888
5,24,22,948
5,24,23,987
5,25,0,948
5,25,1,886
5,25,2,895
5,25,3,880
5,25,4,883
5,25,5,885
5,25,6,914
5,25,7,969
5,25,8,1034
5,25,9,1059
5,25,10,1081
5,25,11,1101
5,25,12,1134
5,25,13,1049
5,25,14,1028
5,25,15,989
5,25,16,980
5,25,17,976
5,25,18,991
5,25,19,1015
5,25,20,992
5,25,21,971
5,25,22,1095
5,25,23,1142
5,26,0,1036
5,26,1,955
5,26,2,922
5,26,3,896
5,26,4,896
5,26,5,920
5,26,6,961
5,26,7,1087
5,26,8,1223
5,26,9,1218
5,26,10,1196
5,26,11,1232
5,26,12,1287
5,26,13,1233
5,26,14,1186
5,26,15,1052
5,26,16,990
5,26,17,1004
5,26,18,1065
5,26,19,1070
5,26,20,1009
5,26,21,964
5,26,22,1081
5,26,23,1136
5,27,0,1051
5,27,1,993
5,27,2,981
5,27,3,990
5,27,4,1007
5,27,5,987
5,27,6,983
5,27,7,1061
5,27,8,1154
5,27,9,1175
5,27,10,1178
5,27,11,1159
5,27,12,1174
5,27,13,1093
5,27,14,1046
5,27,15,963
5,27,16,938
5,27,17,966
5,27,18,1030
5,27,19,1015
5,27,20,940
5,27,21,932
5,27,22,1020
5,27,23,1128
5,28,0,1031
5,28,1,960
5,28,2,948
5,28,3,974
5,28,4,995
5,28,5,1004
5,28,6,1008
5,28,7,937
5,28,8,932
5,28,9,986
5,28,10,963
5,28,11,946
5,28,12,963
5,28,13,936
5,28,14,892
5,28,15,995
5,28,16,1094
5,28,17,1153
5,28,18,1147
5,28,19,1175
5,28,20,1092
5,28,21,1042
5,28,22,1030
5,28,23,1072
5,29,0,1048
5,29,1,1031
5,29,2,1051
5,29,3,1016
5,29,4,1010
5,29,5,1059
5,29,6,1077
5,29,7,1047
5,29,8,1023
5,29,9,1038
5,29,10,1040
5,29,11,1065
5,29,12,1030
5,29,13,1009
5,29,14,1014
5,29,15,1057
5,29,16,1150
5,29,17,1123
5,29,18,995
5,29,19,1010
5,29,20,1011
5,29,21,1021
5,29,22,1052
5,29,23,1027
5,30,0,1031
5,30,1,1011
5,30,2,1041
5,30,3,1047
5,30,4,1074
5,30,5,1079
5,30,6,1071
5,30,7,1050
5,30,8,1087
5,30,9,1126
5,30,10,1140
5,30,11,1194
5,30,12,1187
5,30,13,1154
5,30,14,1153
5,30,15,1129
5,30,16,1103
5,30,17,1125
5,30,18,1141
5,30,19,1131
5,30,20,1093
5,30,21,1081
5,30,22,1103
5,30,23,1128
5,31,0,1138
5,31,1,1051
5,31,2,1084
5,31,3,1122
5,31,4,1117
5,31,5,1085
5,31,6,1028
5,31,7,1052
5,31,8,1112
5,31,9,1140
5,31,10,1139
5,31,11,1136
5,31,12,1082
5,31,13,1079
5,31,14,1079
5,31,15,1049
5,31,16,1032
5,31,17,1068
5,31,18,1101
5,31,19,1142
5,31,20,1141
5,31,21,1099
5,31,22,1082
5,31,23,1117
6,1,0,1016
6,1,1,978
6,1,2,964
6,1,3,963
6,1,4,1008
6,1,5,974
6,1,6,993
6,1,7,1045
6,1,8,1096
6,1,9,1182
6,1,10,1170
6,1,11,1233
6,1,12,1203
6,1,13,1134
6,1,14,1139
6,1,15,1047
6,1,16,1017
6,1,17,995
6,1,18,1039
6,1,19,1086
6,1,20,1028
6,1,21,993
6,1,22,1056
6,1,23,1122
6,2,0,1005
6,2,1,984
6,2,2,998
6,2,3,1010
6,2,4,1024
6,2,5,1019
6,2,6,1007
6,2,7,1073
6,2,8,1141
6,2,9,1170
6,2,10,1186
6,2,11,1192
6,2,12,1201
6,2,13,1140
6,2,14,1159
6,2,15,1048
6,2,16,1010
6,2,17,1012
6,2,18,1018
6,2,19,1049
6,2,20,991
6,2,21,998
6,2,22,1087
6,2,23,1131
6,3,0,1049
6,3,1,1027
6,3,2,1034
6,3,3,1051
6,3,4,1065
6,3,5,1068
6,3,6,1107
6,3,7,1244
6,3,8,1292
6,3,9,1378
6,3,10,1310
6,3,11,1301
6,3,12,1226
6,3,13,1136
6,3,14,1126
6,3,15,1059
6,3,16,1058
6,3,17,1086
6,3,18,1097
6,3,19,1150
6,3,20,1111
6,3,21,1055
6,3,22,1071
6,3,23,1100
6,4,0,1020
6,4,1,928
6,4,2,906
6,4,3,919
6,4,4,950
6,4,5,974
6,4,6,968
6,4,7,938
6,4,8,974
6,4,9,995
6,4,10,1061
6,4,11,1056
6,4,12,1064
6,4,13,974
6,4,14,920
6,4,15,900
6,4,16,903
6,4,17,915
6,4,18,959
6,4,19,977
6,4,20,999
6,4,21,1016
6,4,22,1068
6,4,23,1114
6,5,0,1035
6,5,1,953
6,5,2,963
6,5,3,1048
6,5,4,1077
6,5,5,1041
6,5,6,1077
6,5,7,989
6,5,8,924
6,5,9,911
6,5,10,944
6,5,11,919
6,5,12,883
6,5,13,851
6,5,14,847
6,5,15,881
6,5,16,910
6,5,17,968
6,5,18,890
6,5,19,906
6,5,20,938
6,5,21,976
6,5,22,1026
6,5,23,1068
6,6,0,951
6,6,1,910
6,6,2,952
6,6,3,1048
6,6,4,1092
6,6,5,1048
6,6,6,993
6,6,7,1001
6,6,8,1070
6,6,9,1092
6,6,10,1083
6,6,11,1074
6,6,12,1082
6,6,13,1047
6,6,14,1016
6,6,15,1006
6,6,16,1016
6,6,17,1029
6,6,18,1050
6,6,19,1079
6,6,20,1043
6,6,21,1041
6,6,22,1036
6,6,23,1042
6,7,0,969
6,7,1,961
6,7,2,1010
6,7,3,1079
6,7,4,1089
6,7,5,1024
6,7,6,1011
6,7,7,1047
6,7,8,1091
6,7,9,1096
6,7,10,1115
6,7,11,1142
6,7,12,1146
6,7,13,1130
6,7,14,1107
6,7,15,1090
6,7,16,1093
6,7,17,1130
6,7,18,1127
6,7,19,1127
6,7,20,1108
6,7,21,1064
6,7,22,1068
6,7,23,1064
6,8,0,1078
6,8,1,986
6,8,2,1025
6,8,3,1055
6,8,4,1072
6,8,5,1072
6,8,6,1072
6,8,7,1059
6,8,8,1099
6,8,9,1104
6,8,10,1109
6,8,11,1102
6,8,12,1093
6,8,13,1067
6,8,14,1040
6,8,15,993
6,8,16,989
6,8,17,1018
6,8,18,1001
6,8,19,1014
6,8,20,995
6,8,21,942
6,8,22,989
6,8,23,1028
6,9,0,1050
6,9,1,976
6,9,2,980
6,9,3,970
6,9,4,984
6,9,5,1001
6,9,6,984
6,9,7,996
6,9,8,1043
6,9,9,1047
6,9,10,1073
6,9,11,1067
6,9,12,1085
6,9,13,1067
6,9,14,990
6,9,15,989
6,9,16,1011
6,9,17,1001
6,9,18,989
6,9,19,996
6,9,20,985
6,9,21,1006
6,9,22,1025
6,9,23,1035
6,10,0,985
6,10,1,935
6,10,2,973
6,10,3,992
6,10,4,998
6,10,5,951
6,10,6,912
6,10,7,1001
6,10,8,1050
6,10,9,1014
6,10,10,1065
6,10,11,1074
6,10,12,1094
6,10,13,1058
6,10,14,1041
6,10,15,979
6,10,16,967
6,10,17,998
6,10,18,1093
6,10,19,1220
6,10,20,1239
6,10,21,1176
6,10,22,1048
6,10,23,1008
6,11,0,966
6,11,1,941
6,11,2,937
6,11,3,972
6,11,4,1005
6,11,5,1015
6,11,6,1040
6,11,7,989
6,11,8,944
6,11,9,940
6,11,10,941
6,11,11,948
6,11,12,932
6,11,13,909
6,11,14,910
6,11,15,895
6,11,16,915
6,11,17,957
6,11,18,970
6,11,19,977
6,11,20,979
6,11,21,985
6,11,22,981
6,11,23,1000
6,12,0,947
6,12,1,911
6,12,2,922
6,12,3,951
6,12,4,976
6,12,5,1000
6,12,6,1027
6,12,7,1036
6,12,8,1004
6,12,9,958
6,12,10,959
6,12,11,946
6,12,12,928
6,12,13,903
6,12,14,886
6,12,15,888
6,12,16,946
6,12,17,942
6,12,18,930
6,12,19,928
6,12,20,925
6,12,21,905
6,12,22,959
6,12,23,1022
6,13,0,962
6,13,1,914
6,13,2,933
6,13,3,984
6,13,4,1001
6,13,5,974
6,13,6,919
6,13,7,926
6,13,8,984
6,13,9,1012
6,13,10,1013
6,13,11,1002
6,13,12,1025
6,13,13,955
6,13,14,933
6,13,15,902
6,13,16,871
6,13,17,882
6,13,18,921
6,13,19,934
6,13,20,932
6,13,21,945
6,13,22,965
6,13,23,979
6,14,0,939
6,14,1,902
6,14,2,921
6,14,3,971
6,14,4,964
6,14,5,919
6,14,6,892
6,14,7,912
6,14,8,974
6,14,9,956
6,14,10,941
6,14,11,912
6,14,12,923
6,14,13,885
6,14,14,897
6,14,15,872
6,14,16,867
6,14,17,901
6,14,18,910
6,14,19,910
6,14,20,920
6,14,21,938
6,14,22,982
6,14,23,999
6,15,0,917
6,15,1,860
6,15,2,890
6,15,3,954
6,15,4,987
6,15,5,953
6,15,6,917
6,15,7,941
6,15,8,983
6,15,9,958
6,15,10,957
6,15,11,953
6,15,12,971
6,15,13,926
6,15,14,894
6,15,15,851
6,15,16,831
6,15,17,865
6,15,18,922
6,15,19,975
6,15,20,935
6,15,21,900
6,15,22,938
6,15,23,1011
6,16,0,923
6,16,1,888
6,16,2,889
6,16,3,904
6,16,4,902
6,16,5,913
6,16,6,960
6,16,7,987
6,16,8,987
6,16,9,972
6,16,10,960
6,16,11,950
6,16,12,926
6,16,13,874
6,16,14,871
6,16,15,851
6,16,16,901
6,16,17,912
6,16,18,982
6,16,19,1007
6,16,20,936
6,16,21,939
6,16,22,931
6,16,23,932
6,17,0,897
6,17,1,884
6,17,2,949
6,17,3,1045
6,17,4,1066
6,17,5,1009
6,17,6,1024
6,17,7,1029
6,17,8,1042
6,17,9,1038
6,17,10,1019
6,17,11,992
6,17,12,948
6,17,13,931
6,17,14,913
6,17,15,981
6,17,16,990
6,17,17,1019
6,17,18,1028
6,17,19,1048
6,17,20,1017
6,17,21,1008
6,17,22,1034
6,17,23,1051
6,18,0,983
6,18,1,966
6,18,2,921
6,18,3,917
6,18,4,976
6,18,5,959
6,18,6,977
6,18,7,944
6,18,8,951
6,18,9,949
6,18,10,949
6,18,11,953
6,18,12,974
6,18,13,923
6,18,14,940
6,18,15,944
6,18,16,953
6,18,17,950
6,18,18,970
6,18,19,990
6,18,20,969
6,18,21,962
6,18,22,1007
6,18,23,1070
6,19,0,1016
6,19,1,970
6,19,2,944
6,19,3,954
6,19,4,965
6,19,5,974
6,19,6,984
6,19,7,934
6,19,8,934
6,19,9,982
6,19,10,985
6,19,11,1008
6,19,12,990
6,19,13,943
6,19,14,969
6,19,15,971
6,19,16,981
6,19,17,981
6,19,18,966
6,19,19,962
6,19,20,967
6,19,21,970
6,19,22,1046
6,19,23,1048
6,20,0,917
6,20,1,893
6,20,2,929
6,20,3,968
6,20,4,944
6,20,5,973
6,20,6,1006
6,20,7,961
6,20,8,954
6,20,9,954
6,20,10,935
6,20,11,951
6,20,12,979
6,20,13,993
6,20,14,952
6,20,15,939
6,20,16,933
6,20,17,964
6,20,18,1003
6,20,19,1005
6,20,20,1012
6,20,21,999
6,20,22,1033
6,20,23,1099
6,21,0,1020
6,21,1,966
6,21,2,992
6,21,3,1077
6,21,4,1059
6,21,5,1024
6,21,6,1018
6,21,7,1014
6,21,8,1054
6,21,9,1083
6,21,10,1075
6,21,11,1123
6,21,12,1124
6,21,13,1136
6,21,14,1140
6,21,15,1108
6,21,16,1082
6,21,17,1081
6,21,18,1108
6,21,19,1119
6,21,20,1082
6,21,21,1075
6,21,22,1126
6,21,23,1175
6,22,0,1063
6,22,1,998
6,22,2,997
6,22,3,1034
6,22,4,1065
6,22,5,1035
6,22,6,1023
6,22,7,1080
6,22,8,1058
6,22,9,1096
6,22,10,1115
6,22,11,1143
6,22,12,1127
6,22,13,1070
6,22,14,1008
6,22,15,964
6,22,16,970
6,22,17,955
6,22,18,974
6,22,19,1001
6,22,20,904
6,22,21,869
6,22,22,927
6,22,23,1009
6,23,0,928
6,23,1,800
6,23,2,813
6,23,3,872
6,23,4,931
6,23,5,910
6,23,6,885
6,23,7,962
6,23,8,1086
6,23,9,1168
6,23,10,1191
6,23,11,1206
6,23,12,1221
6,23,13,1154
6,23,14,1233
6,23,15,1127
6,23,16,1085
6,23,17,1090
6,23,18,1122
6,23,19,1069
6,23,20,967
6,23,21,916
6,23,22,964
6,23,23,1040
6,24,0,1002
6,24,1,903
6,24,2,897
6,24,3,898
6,24,4,897
6,24,5,907
6,24,6,910
6,24,7,948
6,24,8,1019
6,24,9,1088
6,24,10,1110
6,24,11,1116
6,24,12,1095
6,24,13,1033
6,24,14,1025
6,24,15,980
6,24,16,929
6,24,17,944
6,24,18,944
6,24,19,961
6,24,20,950
6,24,21,921
6,24,22,988
6,24,23,1064
6,25,0,992
6,25,1,970
6,25,2,969
6,25,3,1003
6,25,4,1037
6,25,5,1018
6,25,6,1030
6,25,7,987
6,25,8,949
6,25,9,939
6,25,10,935
6,25,11,920
6,25,12,936
6,25,13,914
6,25,14,882
6,25,15,865
6,25,16,875
6,25,17,914
6,25,18,893
6,25,19,897
6,25,20,895
6,25,21,908
6,25,22,914
6,25,23,933
6,26,0,851
6,26,1,813
6,26,2,817
6,26,3,863
6,26,4,852
6,26,5,865
6,26,6,879
6,26,7,836
6,26,8,821
6,26,9,826
6,26,10,796
6,26,11,813
6,26,12,840
6,26,13,802
6,26,14,753
6,26,15,760
6,26,16,815
6,26,17,850
6,26,18,895
6,26,19,884
6,26,20,863
6,26,21,874
6,26,22,897
6,26,23,913
6,27,0,862
6,27,1,884
6,27,2,935
6,27,3,953
6,27,4,972
6,27,5,976
6,27,6,915
6,27,7,871
6,27,8,955
6,27,9,999
6,27,10,993
6,27,11,1002
6,27,12,1022
6,27,13,997
6,27,14,1000
6,27,15,966
6,27,16,931
6,27,17,919
6,27,18,953
6,27,19,973
6,27,20,949
6,27,21,944
6,27,22,1021
6,27,23,1100
6,28,0,967
6,28,1,907
6,28,2,914
6,28,3,964
6,28,4,984
6,28,5,959
6,28,6,982
6,28,7,996
6,28,8,1074
6,28,9,1109
6,28,10,1096
6,28,11,1095
6,28,12,1104
6,28,13,1048
6,28,14,1253
6,28,15,1160
6,28,16,1161
6,28,17,1151
6,28,18,1160
6,28,19,1150
6,28,20,1156
6,28,21,1176
6,28,22,1217
6,28,23,1321
6,29,0,983
6,29,1,896
6,29,2,928
6,29,3,928
6,29,4,933
6,29,5,936
6,29,6,894
6,29,7,908
6,29,8,1011
6,29,9,1077
6,29,10,1090
6,29,11,1077
6,29,12,1076
6,29,13,1054
6,29,14,1055
6,29,15,1040
6,29,16,976
6,29,17,966
6,29,18,997
6,29,19,1001
6,29,20,951
6,29,21,961
6,29,22,1022
6,29,23,1136
6,30,0,996
6,30,1,890
6,30,2,913
6,30,3,954
6,30,4,952
6,30,5,931
6,30,6,907
6,30,7,949
6,30,8,1022
6,30,9,1081
6,30,10,1092
6,30,11,1057
6,30,12,1090
6,30,13,1087
6,30,14,1090
6,30,15,1016
6,30,16,979
6,30,17,990
6,30,18,991
6,30,19,994
6,30,20,939
6,30,21,928
6,30,22,1034
6,30,23,1115
7,1,0,975
7,1,1,893
7,1,2,919
7,1,3,943
7,1,4,982
7,1,5,936
7,1,6,907
7,1,7,907
7,1,8,1003
7,1,9,1047
7,1,10,1057
7,1,11,1053
7,1,12,1072
7,1,13,1016
7,1,14,975
7,1,15,903
7,1,16,829
7,1,17,852
7,1,18,874
7,1,19,869
7,1,20,839
7,1,21,843
7,1,22,921
7,1,23,1013
7,2,0,910
7,2,1,866
7,2,2,944
7,2,3,973
7,2,4,989
7,2,5,983
7,2,6,986
7,2,7,952
7,2,8,879
7,2,9,837
7,2,10,827
7,2,11,814
7,2,12,845
7,2,13,847
7,2,14,853
7,2,15,859
7,2,16,880
7,2,17,871
7,2,18,849
7,2,19,845
7,2,20,863
7,2,21,859
7,2,22,904
7,2,23,975
7,3,0,893
7,3,1,893
7,3,2,918
7,3,3,879
7,3,4,862
7,3,5,872
7,3,6,867
7,3,7,867
7,3,8,844
7,3,9,848
7,3,10,837
7,3,11,841
7,3,12,873
7,3,13,855
7,3,14,836
7,3,15,823
7,3,16,812
7,3,17,856
7,3,18,856
7,3,19,876
7,3,20,890
7,3,21,895
7,3,22,952
7,3,23,1047
7,4,0,943
7,4,1,964
7,4,2,980
7,4,3,984
7,4,4,969
7,4,5,1013
7,4,6,979
7,4,7,970
7,4,8,1034
7,4,9,1133
7,4,10,1153
7,4,11,1146
7,4,12,1152
7,4,13,1122
7,4,14,1085
7,4,15,1051
7,4,16,1027
7,4,17,1019
7,4,18,1042
7,4,19,1072
7,4,20,1025
7,4,21,1005
7,4,22,1111
7,4,23,1186
7,5,0,1062
7,5,1,1040
7,5,2,1057
7,5,3,1042
7,5,4,1052
7,5,5,1033
7,5,6,1017
7,5,7,1026
7,5,8,1114
7,5,9,1164
7,5,10,1152
7,5,11,1161
7,5,12,1173
7,5,13,1126
7,5,14,1146
7,5,15,1104
7,5,16,1049
7,5,17,1029
7,5,18,1032
7,5,19,1041
7,5,20,996
7,5,21,1006
7,5,22,1119
7,5,23,1249
7,6,0,1075
7,6,1,1065
7,6,2,1066
7,6,3,1017
7,6,4,1031
7,6,5,1072
7,6,6,1052
7,6,7,1021
7,6,8,1077
7,6,9,1106
7,6,10,1136
7,6,11,1141
7,6,12,1154
7,6,13,1112
7,6,14,1110
7,6,15,1065
7,6,16,1035
7,6,17,1020
7,6,18,1058
7,6,19,1054
7,6,20,1002
7,6,21,979
7,6,22,1095
7,6,23,1197
7,7,0,1087
7,7,1,1034
7,7,2,1110
7,7,3,1094
7,7,4,1129
7,7,5,1130
7,7,6,1114
7,7,7,1018
7,7,8,1279
7,7,9,1419
7,7,10,1447
7,7,11,1474
7,7,12,1490
7,7,13,1458
7,7,14,1451
7,7,15,1420
7,7,16,1208
7,7,17,1076
7,7,18,1082
7,7,19,1101
7,7,20,1052
7,7,21,1027
7,7,22,1135
7,7,23,1200
7,8,0,1070
7,8,1,1115
7,8,2,1143
7,8,3,1163
7,8,4,1183
7,8,5,1208
7,8,6,1189
7,8,7,1044
7,8,8,1093
7,8,9,1166
7,8,10,1183
7,8,11,1177
7,8,12,1169
7,8,13,1167
7,8,14,1179
7,8,15,1121
7,8,16,1078
7,8,17,1056
7,8,18,1048
7,8,19,1083
7,8,20,1033
7,8,21,1032
7,8,22,1127
7,8,23,1194
7,9,0,1058
7,9,1,983
7,9,2,1121
7,9,3,1137
7,9,4,1158
7,9,5,1177
7,9,6,1118
7,9,7,1008
7,9,8,897
7,9,9,875
7,9,10,854
7,9,11,851
7,9,12,915
7,9,13,921
7,9,14,959
7,9,15,932
7,9,16,916
7,9,17,925
7,9,18,945
7,9,19,960
7,9,20,976
7,9,21,945
7,9,22,1158
7,9,23,1297
7,10,0,1127
7,10,1,1226
7,10,2,1253
7,10,3,1247
7,10,4,1274
7,10,5,1312
7,10,6,1256
7,10,7,1145
7,10,8,1141
7,10,9,1110
7,10,10,1084
7,10,11,1060
7,10,12,1143
7,10,13,1101
7,10,14,1027
7,10,15,966
7,10,16,910
7,10,17,953
7,10,18,900
7,10,19,923
7,10,20,922
7,10,21,913
7,10,22,1046
7,10,23,1199
7,11,0,1041
7,11,1,1096
7,11,2,1119
7,11,3,1089
7,11,4,1083
7,11,5,1072
7,11,6,1015
7,11,7,916
7,11,8,972
7,11,9,996
7,11,10,1027
7,11,11,1102
7,11,12,1155
7,11,13,1117
7,11,14,1117
7,11,15,1068
7,11,16,1016
7,11,17,955
7,11,18,969
7,11,19,976
7,11,20,950
7,11,21,950
7,11,22,1080
7,11,23,1170
7,12,0,1053
7,12,1,1096
7,12,2,1095
7,12,3,1027
7,12,4,986
7,12,5,1009
7,12,6,972
7,12,7,940
7,12,8,1027
7,12,9,1089
7,12,10,1123
7,12,11,1131
7,12,12,1134
7,12,13,1093
7,12,14,1084
7,12,15,1008
7,12,16,960
7,12,17,927
7,12,18,920
7,12,19,920
7,12,20,896
7,12,21,902
7,12,22,1019
7,12,23,1103
7,13,0,1004
7,13,1,990
7,13,2,982
7,13,3,960
7,13,4,964
7,13,5,972
7,13,6,969
7,13,7,933
7,13,8,996
7,13,9,1045
7,13,10,1038
7,13,11,1063
7,13,12,1041
7,13,13,990
7,13,14,965
7,13,15,936
7,13,16,908
7,13,17,881
7,13,18,881
7,13,19,890
7,13,20,870
7,13,21,859
7,13,22,1001
7,13,23,1086
7,14,0,971
7,14,1,975
7,14,2,933
7,14,3,912
7,14,4,942
7,14,5,966
7,14,6,1011
7,14,7,983
7,14,8,974
7,14,9,966
7,14,10,942
7,14,11,929
7,14,12,905
7,14,13,894
7,14,14,911
7,14,15,936
7,14,16,969
7,14,17,933
7,14,18,874
7,14,19,844
7,14,20,843
7,14,21,852
7,14,22,907
7,14,23,976
7,15,0,940
7,15,1,977
7,15,2,977
7,15,3,968
7,15,4,980
7,15,5,994
7,15,6,963
7,15,7,861
7,15,8,841
7,15,9,847
7,15,10,888
7,15,11,894
7,15,12,916
7,15,13,889
7,15,14,877
7,15,15,869
7,15,16,831
7,15,17,818
7,15,18,824
7,15,19,829
7,15,20,819
7,15,21,813
7,15,22,894
7,15,23,985
7,16,0,907
7,16,1,837
7,16,2,937
7,16,3,897
7,16,4,909
7,16,5,911
7,16,6,908
7,16,7,861
7,16,8,782
7,16,9,787
7,16,10,787
7,16,11,802
7,16,12,845
7,16,13,819
7,16,14,819
7,16,15,792
7,16,16,810
7,16,17,774
7,16,18,794
7,16,19,810
7,16,20,818
7,16,21,812
7,16,22,883
7,16,23,969
7,17,0,890
7,17,1,958
7,17,2,997
7,17,3,989
7,17,4,967
